id,external_gene_name,Regulation_Grouping_2,Integrated padj (old-young),Integrated pval (old-young),Integrated diff (old-young),mannwhitneyu stat (old-young),Integrated mean (young),Integrated mean (old),Protein-LogFC mean (old-young),RNA-LogFC mean (old-young),CpG-LogFC mean (old-young),hgnc_symbol,entrezgene_id,Locus,logFC_rna,padj_rna,CpG_Beta_diff,padj_meth,logFC_protein,padj_protein
ENSG00000231290,APCDD1L-DT,TPDS_TMDE,0.4681046648115953,0.211320453501166,0.10409173369407654,184.0,-0.3846498,-0.28055808,0.0,0.2905402704545461,0.08155324411328696,APCDD1L-DT,149773.0,cg14546153,-1.7320790000000001,5.360091e-14,0.060448645411639995,5.875942095673299e-15,0.0,1.0
ENSG00000231304,SGO1-AS1,TPDS_TMDE,0.4274642025865015,0.08218149810289782,-0.21814563870429995,155.0,0.04390753,-0.1742381,0.0,-0.11211579465909094,-0.0030901421670059552,SGO1-AS1,100874028.0,cg12933903,-1.67376,7.988570999999999e-53,-0.0790217892283757,7.731429053873401e-55,0.0,1.0
ENSG00000231355,0,TPDS_TMDE,0.3992603929919977,0.013113148049386162,0.4391369819641113,114.0,-0.6042571,-0.16512014,0.0,0.11893813896103896,-0.00808787267261507,0,,cg23056155,-1.7204580000000003,2.525111e-50,-0.1939023237003491,1.6923834688034797e-56,0.0,1.0
ENSG00000231674,LINC00410,TPDS_TMDE,0.4905044879388371,0.3765140083474172,0.048980891704559326,208.0,-0.55325866,-0.50427777,0.0,0.022252157954545604,-0.05439834528077428,LINC00410,144776.0,cg02347881,-5.315076,1.354772e-55,-0.1909841409027325,6.118600631145219e-57,0.0,1.0
ENSG00000231704,0,TPDS_TMDE,0.4195874414815639,0.03309422073657405,0.3595503270626068,133.0,-0.6525122,-0.29296187,0.0,0.14504932658279224,-0.005636527812819281,0,,cg18632527,-1.9462419999999998,3.3554219999999995e-52,-0.0079344895810162,0.0006616027852242,0.0,1.0
ENSG00000231755,CHODL-AS1,TPDS_TMDE,0.493857217624903,0.3920233655024901,-0.06254513561725616,210.0,0.09788622,0.035341084,0.0,0.013775841452922072,-0.036034891379591566,CHODL-AS1,,cg14288673,-1.137951,3.442015e-09,0.0417699103369931,0.0005294789980721,0.0,1.0
ENSG00000231856,0,TPDS_TMDE,0.4164599729332337,0.028845064572835182,-0.2121519148349762,130.0,0.57089806,0.35874614,0.0,-0.11750625730519483,0.007186368655421631,0,,cg02648581,-1.0080280000000001,1.0399769999999998e-46,-0.0326823088248875,4.581835727849858e-40,0.0,1.0
ENSG00000231868,0,TPDS_TMDE,0.493857217624903,0.3920233655024901,0.016771482303738594,210.0,-0.0027500093,0.014021473000000001,0.0,-0.03902676759740253,0.14249370545636547,0,,cg19809453,-1.341083,3.245723e-13,-0.1544177468445493,1.08485597819396e-13,0.0,1.0
ENSG00000232072,0,TPDS_TMDE,0.4835079984784394,0.3166636891443301,0.04641157388687134,200.0,-0.86682385,-0.8204123,0.0,0.01316320519480496,-0.005987227164040543,0,,cg25983901,-3.7644800000000003,1.3546049999999999e-42,-0.3701249686999956,5.830488657479079e-63,0.0,1.0
ENSG00000232160,RAP2C-AS1,TPDS_TMDE,0.4274642025865015,0.07332780935513097,-0.23024825751781464,152.0,0.21017544,-0.020072813999999998,0.0,-0.11062344642857204,0.027562374975563214,RAP2C-AS1,101928578.0,cg22393371,-1.297993,2.6666589999999993e-158,-0.1395604154282032,5.18079481029904e-28,0.0,1.0
ENSG00000232309,0,TPDS_TMDE,0.4958860728222068,0.4797624180815948,-0.02956211566925049,221.0,-0.24028641,-0.26984853,0.0,8.696891233783699e-06,0.08621637114328469,0,,cg24375626,-1.332937,6.169981e-10,-0.1178588012557828,1.14708127217547e-12,0.0,1.0
ENSG00000232451,0,TPDS_TMDE,0.4956948784583228,0.4555505749212052,-0.06479455530643463,218.0,-0.114691615,-0.17948617,0.0,0.3552237896753252,0.0088027943279234,0,,cg01659038,-1.2700420000000001,2.079225e-06,-0.0998205048025124,1.1618905396990499e-39,0.0,1.0
ENSG00000232458,LINC01450,TPDS_TMDE,0.4617576392507024,0.1886052329333855,-0.08559853583574295,180.0,0.08644314,0.0008446020699999999,0.0,0.03572077144480523,0.011947123191076341,LINC01450,101928744.0,cg21913725,-1.0347680000000001,5.093470999999999e-15,0.0970614100330281,2.5249115041785898e-12,0.0,1.0
ENSG00000232531,KMT5AP2,TPDS_TMDE,0.4608130504405836,0.1778348955221407,0.03623688220977783,178.0,-0.7325539000000001,-0.696317,0.0,0.011051091055194806,0.02842428521072643,KMT5AP2,,cg24938881,-3.7818129999999996,6.219827999999998e-108,0.0866541880158573,8.319348787573192e-19,0.0,1.0
ENSG00000232624,LINC01517,TPDS_TMDE,0.43749136245211095,0.09869091986521587,0.24249708652496335,160.0,-0.5167922,-0.27429509999999996,0.0,0.2328611168181816,0.06545517634962167,LINC01517,283080.0,cg11019430,-3.559593,8.202198e-30,-0.0460354549646393,1.52056038413148e-08,0.0,1.0
ENSG00000232638,0,TPDS_TMDE,0.43749136245211095,0.12570174357778965,0.07087862491607666,167.0,-0.99246943,-0.9215908000000002,0.0,0.017173428782467637,0.008645589481859242,0,,cg03672342,-5.42702,3.0898799999999992e-155,0.0873897130407308,4.5807033664927605e-11,0.0,1.0
ENSG00000232650,LINC01780,TPDS_TMDE,0.4884820176963333,0.3612014919585563,-0.0995652973651886,206.0,-0.38916433,-0.48872963,0.0,0.06563339582792205,-0.03880403548773079,LINC01780,105378934.0,cg26559808,-2.4260479999999998,4.9993359999999986e-59,-0.0465703491235316,0.0003044290399103,0.0,1.0
ENSG00000232850,PTGES2-AS1,TPDS_TMDE,0.44784811047618606,0.13428813535256795,0.10291733592748642,169.0,-0.12809679,-0.025179455,0.0,0.060295807370130024,-0.000408907299389194,0,389791.0,cg14092536,-1.485052,9.06489e-37,-0.2314168501073024,2.5849308302065377e-231,0.0,1.0
ENSG00000232895,0,TPDS_TMDE,0.43749136245211095,0.12570174357778965,0.333309531211853,167.0,-1.2579063999999998,-0.9245969,0.0,0.25207125920454604,-0.006906217625468058,0,,cg16008966,-3.2200849999999996,2.276972e-41,-0.0196246922713654,0.0216263332166223,0.0,1.0
ENSG00000233321,LINC02669,TPDS_TMDE,0.4956948784583228,0.4394950317443185,-0.07714009284973145,216.0,0.086712115,0.009572024,0.0,0.03241413423701303,0.022998209641201774,LINC02669,101927880.0,cg00648452,-1.030761,1.4528729999999998e-06,-0.0876640809352947,3.15566846541127e-54,0.0,1.0
ENSG00000233502,0,TPDS_TMDE,0.493857217624903,0.41560519370546417,-0.002934813499450684,213.0,-0.33491337,-0.3378482,0.0,0.013300182321428544,-0.05185225749674928,0,,cg00692774,-2.397893,5.610113000000001e-54,0.0671858881286909,2.3604553738692604e-07,0.0,1.0
ENSG00000233539,0,TPDS_TMDE,0.4248464833931137,0.06021801009861229,0.057298064231872566,147.0,0.06485619,0.12215425,0.0,0.024580501517857182,-0.03877909398055704,0,730338.0,cg15624274,-1.233525,2.6813870000000002e-05,-0.1494595519372513,9.066862593144928e-21,0.0,1.0
ENSG00000233554,B4GALT1-AS1,TPDS_TMDE,0.4958860728222068,0.4797624180815948,-0.12157110869884492,221.0,0.018456518999999998,-0.10311459,0.0,0.0010632083603897557,-0.0003795093676767364,B4GALT1-AS1,,cg21316772,-1.2163549999999999,3.1694019999999998e-55,0.0498991750270049,0.0004972733399929,0.0,1.0
ENSG00000233609,RPL10P19,TPDS_TMDE,0.4813222167397909,0.3023517023464039,-0.1432037353515625,198.0,-0.5283493,-0.671553,0.0,-0.05350082943181822,-0.008943066221087592,RPL10P19,,cg26711333,-2.363941,2.543803999999999e-115,0.0715987319621054,6.8792115083479e-10,0.0,1.0
ENSG00000233670,PIRT,TPDS_TMDE,0.44784811047618606,0.14790813076821485,-0.2524279356002808,172.0,0.024095044,-0.22833289999999998,0.0,-0.12565251461038968,0.02769798333351361,PIRT,644139.0,cg23399011,-1.41019,5.9744860000000004e-30,-0.1941614116716016,2.2921958427729895e-49,0.0,1.0
ENSG00000233684,LINC01865,TPDS_TMDE,0.4958860728222068,0.471679052506489,0.08178956061601639,220.0,-0.09534342,-0.01355386,0.0,0.11279866400162332,0.058723741657750815,LINC01865,,cg26823290,-1.3250680000000001,2.632379e-06,0.0131036205241312,0.0222661930703574,0.0,1.0
ENSG00000233718,MYCNOS,TPDS_TMDE,0.3992603929919977,0.02169973994712392,0.2443500757217407,124.0,-0.9246805,-0.6803304,0.0,0.21076137727272728,0.035657886625422484,MYCNOS,10408.0,cg07083806,-4.743580000000001,7.895338999999998e-113,-0.0532534271216048,1.18353506001717e-07,0.0,1.0
ENSG00000233836,0,TPDS_TMDE,0.43749136245211095,0.09181736314609412,-0.2695502042770386,158.0,0.33940697,0.06985675,0.0,-0.30126829788961,-0.0005963503062774224,0,,cg15153604,-2.305584,3.8154939999999994e-88,-0.0470239342076288,2.4051860587381198e-55,0.0,1.0
ENSG00000233840,PCDH9-AS4,TPDS_TMDE,0.4813222167397909,0.3023517023464039,0.1499805450439453,198.0,-1.0805249,-0.9305443999999999,0.0,0.037558222386363416,-0.04461413153285035,PCDH9-AS4,100874087.0,cg13700000,-3.638953,1.337687e-69,-0.1468163320359052,3.5604244289857894e-51,0.0,1.0
ENSG00000233891,0,TPDS_TMDE,0.4248464833931137,0.049018482720215716,-0.2744813859462738,142.0,0.12485739999999998,-0.14962399,0.0,-0.2036254767775974,-0.08210950537369624,0,,cg18305912,-1.393737,6.218599e-10,-0.3263834281552094,4.4904382656409e-61,0.0,1.0
ENSG00000233894,0,TPDS_TMDE,0.4956948784583228,0.4475120522285913,-0.05704820156097413,217.0,-0.14786105,-0.20490925,0.0,0.05738421874188315,-0.030227815257425437,0,,cg21273112,-1.381864,4.680374e-20,-0.0914291598336284,1.1385881231810099e-37,0.0,1.0
ENSG00000233896,PDYN-AS1,TPDS_TMDE,0.4958860728222068,0.471679052506489,-0.05279418826103209,220.0,-0.13044238,-0.18323657,0.0,-0.01278859894480519,0.042224849328815005,PDYN-AS1,727993.0,cg10553238,-1.311164,4.492101e-11,-0.0880053049800178,1.5597308751322898e-68,0.0,1.0
ENSG00000233930,KRTAP5-AS1,TPDS_TMDE,0.4879971280089349,0.3536260878318268,-0.12545484304428098,205.0,0.11780305,-0.007651791,0.0,-0.027066700584415515,0.009114000240629028,KRTAP5-AS1,338651.0,cg06524570,-1.452513,5.823425e-22,-0.1578305037933695,7.616290500217388e-88,0.0,1.0
ENSG00000234378,0,TPDS_TMDE,0.4941402460140787,0.4315027500404631,-0.024252563714981083,215.0,-0.30021107,-0.32446364,0.0,0.03333908101461036,-0.00058332042111707,0,,cg14659606,-2.152778,1.257686e-10,-0.0782274087088587,1.00461802413748e-10,0.0,1.0
ENSG00000234456,MAGI2-AS3,TPDS_TMDE,0.4785085754412505,0.27463696407367544,-0.2060156613588333,194.0,0.10662907,-0.09938659,0.0,-0.0759773758116884,0.038844157045930375,MAGI2-AS3,100505881.0,cg07448060,-1.9300240000000002,1.321517e-72,0.0780140745606275,3.25577201312749e-10,0.0,1.0
ENSG00000234509,0,TPDS_TMDE,0.4706227823808098,0.229362447755787,0.12468858808279035,187.0,-0.20329133,-0.07860274,0.0,0.18281095917207799,-0.022978335533549527,0,,cg13315838,-1.386823,1.5268129999999998e-37,-0.0699732003475808,1.6971145285075197e-40,0.0,1.0
ENSG00000234535,0,TPDS_TMDE,0.4899354959785859,0.3688317219726115,-0.1242910698056221,207.0,-0.11673800000000001,-0.24102907,0.0,0.03687972394480521,0.02232724953077625,0,,cg19928955,-1.315368,1.5982609999999998e-19,-0.0804660532341408,1.72409540305983e-13,0.0,1.0
ENSG00000234567,0,TPDS_TMDE,0.4642741244666783,0.1941380685691612,0.08649745583534241,181.0,-0.42822224,-0.34172478,0.0,0.012658562629870196,0.08230755446212776,0,,cg07224291,-2.5904580000000004,5.697273e-50,0.0440593944549824,0.0009048003313119,0.0,1.0
ENSG00000234597,0,TPDS_TMDE,0.4526901209733112,0.15748515476113786,-0.1865544617176056,174.0,-0.44973353,-0.636288,0.0,-0.04806454782467512,0.017960194726434182,0,,cg15712057,-2.351721,2.59784e-65,-0.0309732899253885,0.0001056285398147,0.0,1.0
ENSG00000234661,CHL1-AS1,TPDS_TMDE,0.4195874414815639,0.03309422073657405,0.34953033924102783,133.0,-1.4448183,-1.0952879,0.0,0.2310458418668833,0.03269282982940677,CHL1-AS1,101927193.0,cg19431346,-3.6997769999999996,1.830321e-74,-0.2311279854127528,9.474764053174868e-56,0.0,1.0
ENSG00000234753,FOXP4-AS1,TPDS_TMDE,0.4248464833931137,0.06021801009861229,0.3283127248287201,147.0,-0.3624002,-0.034087487,0.0,0.1652672890422079,-0.013875511811564269,FOXP4-AS1,101060264.0,cg06061086,-1.450497,1.3984269999999996e-50,-0.1833890886613275,6.831129969797911e-21,0.0,1.0
ENSG00000234949,0,TPDS_TMDE,0.4956948784583228,0.4475120522285913,-0.045076578855514526,217.0,-0.27772468,-0.32280126,0.0,0.03142926371753274,0.08587618579862549,0,105373958.0,cg13856643,-1.5756,5.80857e-35,-0.0728439723892696,1.2219932184209801e-06,0.0,1.0
ENSG00000234996,ACTG1P25,TPDS_TMDE,0.4248464833931137,0.046992062770287946,0.4759699106216431,141.0,-1.2617033000000002,-0.78573334,0.0,0.4379617172402599,-0.040138566828212915,ACTG1P25,148709.0,cg06916670,-3.201453,4.972291e-80,0.0715998140039365,2.93241820088579e-10,0.0,1.0
ENSG00000235070,0,TPDS_TMDE,0.4884820176963333,0.3612014919585563,-0.07267561554908752,206.0,-0.40012485,-0.47280046,0.0,0.019486807004870262,0.03047811113984772,0,,cg09245319,-3.422587,4.641494e-47,-0.0910465164168682,4.268895991507579e-53,0.0,1.0
ENSG00000235097,LINC00330,TPDS_TMDE,0.4706227823808098,0.2482369464811455,-0.025095731019973755,190.0,-0.39001006,-0.4151058,0.0,0.006370186371753239,0.021412887298777532,LINC00330,144817.0,cg17491360,-4.247766,1.7728549999999997e-72,-0.0235227473898969,9.92195597113399e-10,0.0,1.0
ENSG00000235158,0,TPDS_TMDE,0.4958860728222068,0.471679052506489,0.07822954654693604,220.0,-0.35855657,-0.28032702,0.0,0.015489104935064862,-0.0026511690928706787,0,,cg13049624,-1.827043,5.710139e-18,-0.0969816456630754,9.82151574837192e-41,0.0,1.0
ENSG00000235779,0,TPDS_TMDE,0.4740300085485477,0.25470767360742386,0.21942783892154694,191.0,-0.4527318,-0.23330395,0.0,0.15118654697240258,0.0407416068209652,0,,cg20273422,-1.9789299999999999,3.270604e-16,0.0243546792673601,6.77075654225855e-05,0.0,1.0
ENSG00000235899,LINC01564,TPDS_TMDE,0.4875730795361804,0.3386505079307971,0.09225411713123323,203.0,-0.20427424,-0.11202012,0.0,0.2560116726461039,0.014609756769773812,LINC01564,101927171.0,cg16528345,-1.3531540000000002,1.3259749999999999e-09,-0.0245133750087253,0.0025896767307562,0.0,1.0
ENSG00000235997,LINC01936,TPDS_TMDE,0.4164599729332337,0.027533631126505732,-0.34240928292274475,129.0,0.2974633,-0.04494598,0.0,-0.4308414764610392,-0.00105589126794421,LINC01936,,cg24721179,-1.280363,2.08708e-11,-0.0122112448174697,0.0071843261109226,0.0,1.0
ENSG00000236262,SHANK2-AS2,TPDS_TMDE,0.43749136245211095,0.10226569498502452,-0.3065320551395416,161.0,0.09503867,-0.21149339,0.0,-0.08159624610389637,0.035596090218588367,SHANK2-AS2,,cg01686093,-1.3400020000000001,8.580552e-33,-0.0877703734310928,1.0732029561538399e-63,0.0,1.0
ENSG00000236283,0,TPDS_TMDE,0.4706227823808098,0.2482369464811455,-0.05684304237365723,190.0,-1.1273891000000003,-1.1842321000000002,0.0,-0.060596215909090034,0.056483516824488475,0,,cg05085636,-4.296754,1.4134739999999996e-139,-0.0715929326009773,1.8124207156242e-07,0.0,1.0
ENSG00000236303,LINC02646,TPDS_TMDE,0.4274642025865015,0.0761941343930537,-0.11641643941402435,153.0,0.17866582,0.062249374,0.0,-0.12625259408279224,-0.033217971698409926,LINC02646,,cg11199751,-1.5461260000000001,0.0001039084,-0.0937166432103248,1.5891619513765198e-27,0.0,1.0
ENSG00000236333,TRHDE-AS1,TPDS_TMDE,0.4220491170874277,0.04131325864447356,-0.1592704951763153,138.0,0.33675075,0.17748025,0.0,-0.05310415306818195,-0.006574326683498319,TRHDE-AS1,,cg19188182,-1.294667,1.762483e-09,0.0639970340820644,4.955985201009599e-23,0.0,1.0
ENSG00000236617,0,TPDS_TMDE,0.4274642025865015,0.08218149810289782,0.1712486445903778,155.0,-0.090220496,0.08102815599999999,0.0,0.10182776647727274,0.005577753642743114,0,101928530.0,cg23653008,-1.062885,1.7704000000000002e-19,0.09581703247049901,5.547399981362859e-82,0.0,1.0
ENSG00000236699,ARHGEF38,TPDS_TMDE,0.43749136245211095,0.0952084715447234,-0.4454686641693115,159.0,0.32384777,-0.12162089,0.0,-0.9065913837662336,0.1112873493478061,ARHGEF38,54848.0,cg11477892,-1.792668,6.989171999999999e-29,-0.0533641949850108,2.56876935143406e-37,0.0,1.0
ENSG00000236754,0,TPDS_TMDE,0.3992603929919977,0.016111046969300526,0.2497459053993225,118.0,-0.09112063,0.15862527,0.0,0.10524653621753258,0.05217538854120618,0,101929372.0,cg17557366,-1.0038719999999999,3.841599e-19,-0.0551938002078984,2.31847461591023e-07,0.0,1.0
ENSG00000236830,CBR3-AS1,TPDS_TMDE,0.4956948784583228,0.4475120522285913,-0.07776251435279846,217.0,-0.17317691,-0.25093943,0.0,-0.08334785243506526,-0.008092545221456443,CBR3-AS1,100506428.0,cg17499729,-1.654394,2.0033519999999996e-82,-0.1702237114750897,1.15205583169727e-17,0.0,1.0
ENSG00000236901,MIR600HG,TPDS_TMDE,0.4706227823808098,0.2482369464811455,0.0859161913394928,190.0,-0.01456067,0.07135552,0.0,0.11602024025974013,-0.021070275481023498,MIR600HG,81571.0,cg07763768,-1.0613489999999999,8.310934e-61,-0.0666069468321433,1.73062518073913e-30,0.0,1.0
ENSG00000237074,0,TPDS_TMDE,0.4875730795361804,0.3386505079307971,-0.12563762068748474,203.0,0.005907666,-0.11972995,0.0,-0.10879673939935053,-0.023197224053301324,0,,cg27511861,-1.2307379999999999,1.3449879999999997e-29,-0.1561836932035581,3.706519211718889e-51,0.0,1.0
ENSG00000237110,TAAR9,TPDS_TMDE,0.4706227823808098,0.2418549306050837,0.05562559142708778,189.0,-0.099333465,-0.043707874,0.0,0.03821451312499991,0.050794053368537095,TAAR9,134860.0,cg11186224,-1.546848,6.046955e-07,-0.2123272843736886,8.606042452748898e-80,0.0,1.0
ENSG00000237126,0,TPDS_TMDE,0.3992603929919977,0.0020365595318623296,0.7856830954551697,82.0,-0.75308204,0.032601036,0.0,0.501974629707792,0.00408488413881785,0,,cg00978475,-1.2661850000000001,1.1415009999999997e-52,0.0344264165662827,2.39535927697885e-17,0.0,1.0
ENSG00000237281,CATIP-AS2,TPDS_TMDE,0.3992603929919977,0.018728638813684632,0.4816582798957825,121.0,-0.61000174,-0.12834345,0.0,0.1290262947727273,0.01920673194516596,CATIP-AS2,,cg02161655,-1.452892,1.3280009999999999e-33,-0.0435894476678561,2.7381845999090396e-36,0.0,1.0
ENSG00000237289,CKMT1B,TPDS_TMDE,0.4785085754412505,0.26126564216375603,0.03495490550994873,192.0,-1.2603545,-1.2253996,0.0,0.0047936353409092644,-0.015118263909518063,CKMT1B,1159.0,cg20121125,-3.827381,6.908331999999997e-57,-0.0892694469339104,9.992642868203779e-36,0.0,1.0
ENSG00000237330,RNF223,TPDS_TMDE,0.493857217624903,0.3920233655024901,-0.0825669914484024,210.0,0.04969059,-0.032876402,0.0,-0.07156742644480524,-0.010427666287619305,RNF223,401934.0,cg09864227,-2.612012,1.727839e-34,-0.09765078583828998,5.41518504021881e-11,0.0,1.0
ENSG00000237461,0,TPDS_TMDE,0.4589690249915088,0.172598210806666,-0.0381401926279068,177.0,0.17272732,0.13458712,0.0,0.08707851238636366,0.010341377662948958,0,101928438.0,cg13796392,-1.105225,4.896585999999999e-29,-0.1339290020484257,1.45782675518986e-26,0.0,1.0
ENSG00000237463,LRRC52-AS1,TPDS_TMDE,0.4884820176963333,0.3612014919585563,-0.060560524463653564,206.0,-0.52983224,-0.59039277,0.0,-0.01658140243506495,-0.05001838667871445,LRRC52-AS1,400794.0,cg00393673,-5.2429,2.1609549999999998e-105,-0.119707058936608,3.31746854501714e-28,0.0,1.0
ENSG00000237489,C10orf143,TPDS_TMDE,0.4220491170874277,0.0362039056624224,-0.3437611162662506,135.0,0.35202804,0.008266925999999999,0.0,-0.1818602189935068,-0.009049022462374292,C10orf143,387723.0,cg27537058,-1.195882,2.5529229999999993e-80,-0.0101323278514846,0.0001163229268305,0.0,1.0
ENSG00000237596,0,TPDS_TMDE,0.4956948784583228,0.4555505749212052,-0.11063766479492188,218.0,0.30930409999999997,0.19866642,0.0,-0.1842325073051947,-0.016440773503828932,0,644135.0,cg15145908,-1.147693,6.412726999999999e-49,-0.1041142548401445,2.747428862826489e-33,0.0,1.0
ENSG00000237707,0,TPDS_TMDE,0.44784811047618606,0.15264682075385494,0.09258556365966797,173.0,-1.0568708,-0.96428525,0.0,0.08578876545454572,-0.05307554916505107,0,101928596.0,cg24897392,-4.783721,2.93571e-197,0.0774998185239744,4.2924676337488414e-09,0.0,1.0
ENSG00000237750,KCNH7-AS1,TPDS_TMDE,0.4813222167397909,0.3023517023464039,-0.20772799849510196,198.0,-0.18754786,-0.39527586,0.0,-0.0912730058198053,-0.04123959853543355,KCNH7-AS1,101929570.0,cg07486085,-4.80035,2.6878559999999994e-57,-0.1762616723866772,3.0238772164497103e-49,0.0,1.0
ENSG00000237992,LINC01808,TPDS_TMDE,0.4956948784583228,0.4394950317443185,-0.07390803098678589,216.0,-0.7600826,-0.83399063,0.0,-0.002354564415584404,0.025914466943658454,LINC01808,,cg19541916,-2.5624130000000003,6.046320999999998e-84,-0.2258553943878819,2.3800523024770004e-33,0.0,1.0
ENSG00000238021,ODAD2P1,TPDS_TMDE,0.4956948784583228,0.4555505749212052,-0.04106518626213074,218.0,-0.44288662,-0.4839518,0.0,0.0006481899675322423,0.10726570625555283,ODAD2P1,,cg23947376,-2.641673,6.154746999999998e-79,0.0834524048654644,1.48875142170457e-07,0.0,1.0
ENSG00000238099,LINC01625,TPDS_TMDE,0.4706227823808098,0.229362447755787,0.18550036847591397,187.0,-0.2035294,-0.018029036000000002,0.0,0.20011014852272724,-0.01267568148348771,LINC01625,645434.0,cg25278941,-1.382994,1.905282e-18,0.0707123806179519,2.7753675553856802e-11,0.0,1.0
ENSG00000238123,MID1IP1-AS1,TPDS_TMDE,0.4164599729332337,0.027533631126505732,0.4193218648433685,129.0,-0.57402956,-0.15470770000000003,0.0,0.18696621673701289,0.03477137777677676,MID1IP1-AS1,,cg26155828,-1.367674,2.926889e-45,-0.0465396618223554,0.0006664467139555,0.0,1.0
ENSG00000239268,0,TPDS_TMDE,0.4642741244666783,0.1997686549641834,0.04905837774276733,182.0,-0.66625917,-0.6172008000000001,0.0,0.021458758141233655,0.0024008818606298665,0,,cg09407319,-5.134475,8.306310999999998e-127,-0.3455175877209123,1.4865871082370097e-81,0.0,1.0
ENSG00000239445,ST3GAL6-AS1,TPDS_TMDE,0.4785085754412505,0.27463696407367544,-0.2960070371627808,194.0,-0.5982920999999999,-0.89429915,0.0,-0.13408507363636354,0.0028806904686055684,ST3GAL6-AS1,,cg26474288,-2.3959639999999998,2.961584e-89,-0.0052054432684563,0.0150269903555623,0.0,1.0
