id,external_gene_name,Regulation_Grouping_2,Integrated padj (PBRM1-BAP1),Integrated pval (PBRM1-BAP1),Integrated diff (PBRM1-BAP1),mannwhitneyu stat (PBRM1-BAP1),Integrated mean (BAP1),Integrated mean (PBRM1),Protein-LogFC mean (PBRM1-BAP1),RNA-LogFC mean (PBRM1-BAP1),CpG-LogFC mean (PBRM1-BAP1),hgnc_symbol,entrezgene_id,Locus,logFC_rna,padj_rna,CpG_Beta_diff,padj_meth,logFC_protein,padj_protein
ENSG00000214888,0,TPDS_TMDE,0.024774923927715232,0.0004155721430983268,0.7744967341423035,77.0,-0.9965212999999999,-0.22202457,0.0,0.6754760581745392,0.02058228329947928,0,,cg21238961,-2.04487859889689,1.09952617619619e-26,-0.0538376355388722,2.4583943726061797e-38,0.0,1.0
ENSG00000215105,TTC3P1,TPDS_TMDE,0.45620651851051397,0.37556719728083865,0.08285722136497498,201.0,0.14939941,0.23225664,0.0,0.08780190697356494,0.12319385680665774,TTC3P1,,cg17125315,-1.0003907303316502,4.00827376247645e-26,-0.1464403026641788,8.520755005646749e-14,0.0,1.0
ENSG00000215187,FAM166B,TPDS_TMDE,0.3956775478033524,0.23963569796541054,0.03734496235847473,185.0,0.15003455,0.18737951,0.0,-0.008467402582968629,-0.03689567522041864,FAM166B,730112.0,cg00410926,-1.0775548199476,6.11346588024523e-42,-0.0724918126072216,5.169500056433279e-09,0.0,1.0
ENSG00000215231,LINC01020,TPDS_TMDE,0.40556583724082,0.2550495018704594,0.11568307876586915,187.0,-1.7450463999999999,-1.6293633,0.0,0.15101427861046354,0.023765053411577947,LINC01020,,cg08596532,-6.401468482306191,6.085103230832649e-66,-0.1681196058532054,8.3059574119098e-44,0.0,1.0
ENSG00000215256,DHRS4-AS1,TPDS_TMDE,0.09955367681030786,0.010235800573454187,0.4221891164779663,119.0,-0.5369282,-0.114739075,0.0,0.3994449299611573,-0.08436432408721606,DHRS4-AS1,55449.0,cg17919599,-1.30844736794525,4.55401182680872e-71,-0.2816943511283175,7.23007174601812e-48,0.0,1.0
ENSG00000215386,MIR99AHG,TPDS_TMDE,0.3160909577287115,0.13088836841160728,0.1899111568927765,168.0,0.30706933,0.49698050000000005,0.0,0.4001612961360195,0.034252188023766734,MIR99AHG,,cg25353401,-1.16880052411516,9.44583056112392e-26,-0.3360841634231045,8.40172574765448e-63,0.0,1.0
ENSG00000219891,ZSCAN12P1,TPDS_TMDE,0.17402873483572445,0.03186441623752701,-0.0954454243183136,138.0,0.24436219,0.14891677,0.0,-0.11092745099316548,0.014408093182252446,ZSCAN12P1,,cg17472120,-1.05529106541985,2.6880905169566897e-32,-0.5550575933783837,1.2636669998870597e-148,0.0,1.0
ENSG00000221479,MIR1251,TPDS_TMDE,0.30522622771351826,0.12080080279929385,-0.1902328729629517,166.0,-0.16891816,-0.35915104,0.0,-0.0763878798008169,-0.03340235689280785,MIR1251,100302289.0,cg19702383,-2.07138188237369,2.63958943966552e-17,-0.1396136484703526,1.72395398693483e-44,0.0,1.0
ENSG00000221788,MIR1252,TPDS_TMDE,0.4507930202228842,0.3663486938994425,-0.08903966844081879,200.0,-0.23094328,-0.31998295,0.0,-0.014232566713559325,0.03236010726063468,MIR1252,100302136.0,cg13320585,-3.07733141202289,2.03566647811952e-46,-0.1621617023697853,3.17228505870848e-57,0.0,1.0
ENSG00000221836,OR2A5,TPDS_TMDE,0.31006797365546424,0.12577405128559674,-0.2695484757423401,167.0,-0.021368135,-0.29091662,0.0,-0.014294682502133782,-0.014590239859013173,OR2A5,393046.0,cg19437001,-1.4537671846858897,1.2685041862048499e-17,-0.0577517385280329,7.0545551354976096e-15,0.0,1.0
ENSG00000221858,OR2A12,TPDS_TMDE,0.039342420119632265,0.0015792379907176332,-0.3853032290935517,93.0,0.29979223,-0.08551099,0.0,-0.09003370935133831,-0.0029917196592185308,OR2A12,346525.0,cg08348165,-1.16779041475108,5.17171502316522e-13,-0.1095231044102723,2.48392263112523e-53,0.0,1.0
ENSG00000221866,PLXNA4,TPDS_TMDE,0.2596624590513281,0.08594461672825647,0.026459097862243645,158.0,1.1092966999999998,1.1357558,0.007562098765431984,-0.1355417154934886,-0.051581400779066984,PLXNA4,91584.0,cg19229692,-1.69778311032091,2.46497099356278e-22,-0.2636670376083528,2.0437458474995696e-52,0.247891990890566,3.6261218632738104e-08
ENSG00000221916,C19orf73,TPDS_TMDE,0.4328541838487769,0.3042172362542812,-0.04751291871070862,193.0,-0.1367105,-0.18422341,0.0,-0.031928543420426884,0.0038747869546410453,C19orf73,55150.0,cg03360490,-1.229881999202,1.25736740051542e-32,-0.0305551209623019,6.010897904127392e-44,0.0,1.0
ENSG00000221933,OR2A25,TPDS_TMDE,0.23622923591373995,0.059223667595275635,-0.24719375371932986,150.0,0.113780655,-0.13341309,0.0,-0.02556973770753024,-0.014685978081186919,OR2A25,392138.0,cg14358164,-1.2728580273948302,3.0858158693018105e-13,-0.0412588497517489,1.56329396726769e-08,0.0,1.0
ENSG00000222001,0,TPDS_TMDE,0.2596624590513281,0.08594461672825647,-0.2901158928871155,158.0,-0.025034857999999997,-0.31515074,0.0,-0.10922284062574712,-0.023322962397386085,0,101928881.0,cg19485804,-1.1518814559181798,1.6390189155214102e-09,-0.1071819637913666,3.28548705099973e-30,0.0,1.0
ENSG00000223290,RNA5SP107,TPDS_TMDE,0.3342612938630719,0.15277153501206595,-0.10762467980384828,172.0,0.03383451,-0.07379017,0.0,-0.08796109819962197,0.015486620778583222,RNA5SP107,,cg04098051,-1.19526170110421,1.0531487763080198e-05,-0.0443120473976308,1.0497565533070801e-09,0.0,1.0
ENSG00000223342,0,TPDS_TMDE,0.3621264375520452,0.1833583863379722,0.27414238452911377,177.0,-0.61182034,-0.33767796,0.0,0.07346864433743182,-0.00023167564464905352,0,,cg02705958,-4.64117612450869,6.429853973891259e-61,-0.0395827289756272,5.3404906570094e-05,0.0,1.0
ENSG00000223392,CLDN10-AS1,TPDS_TMDE,0.4141793336068316,0.2709666203667229,-0.04209372401237488,189.0,0.3531145,0.31102076,0.0,-0.2687669281225307,-0.02906406103195125,CLDN10-AS1,100874194.0,cg03356494,-1.4350236898148,3.5235839444239897e-35,-0.1734201963330264,4.214702984623388e-56,0.0,1.0
ENSG00000223403,MEG9,TPDS_TMDE,0.3956775478033524,0.23963569796541054,-0.014944538474082947,185.0,0.107016906,0.09207237,0.0,0.050083510626882544,-0.028590419186705393,MEG9,100507257.0,cg04572860,-1.74779164824731,2.7119918717077e-20,-0.0786166414596085,1.4116300190656298e-46,0.0,1.0
ENSG00000223462,0,TPDS_TMDE,0.20940819165926255,0.04615828449954169,-0.33933547139167786,145.0,0.42257303,0.08323755,0.0,-0.40605822300759103,-0.027927632040989428,0,,cg24671235,-1.2130765996639399,1.0037132626053199e-26,-0.0963417977497538,2.50491656155934e-40,0.0,1.0
ENSG00000223561,0,TPDS_TMDE,0.4112158771734806,0.2629464904743102,-0.10758361220359802,188.0,0.23845904,0.13087542,0.0,-0.19436389351659905,-0.05510105935982607,0,646588.0,cg14384933,-1.46829000021505,1.72186568258231e-21,-0.1293941541952465,1.8695158645768998e-69,0.0,1.0
ENSG00000223586,LINC01312,TPDS_TMDE,0.4263397382398251,0.2957356634973435,-0.025985121726989743,192.0,-0.5516161,-0.5776011999999999,0.0,-0.02127300602854848,0.006295150987227896,LINC01312,,cg05996795,-3.0377628915615804,4.11345129063847e-60,-0.1342743628917799,3.09187084434376e-47,0.0,1.0
ENSG00000223701,RAET1E-AS1,TPDS_TMDE,0.4507930202228842,0.3663486938994425,0.028292519971728325,200.0,0.017523872,0.04581639,0.0,-0.004263630948790746,-0.006786136602415768,RAET1E-AS1,100652739.0,cg19673125,-1.0833199948191201,6.76652321963256e-10,-0.0859417088531564,4.53691570599611e-21,0.0,1.0
ENSG00000223716,0,TPDS_TMDE,0.1414364721452338,0.020219439327804557,-0.3668418824672699,130.0,-0.43920228,-0.80604416,0.0,-0.20769847844468992,-0.00042825711850124487,0,,cg14080227,-4.29279238468152,6.7337497617228e-52,-0.021852263680836995,9.42622042834731e-07,0.0,1.0
ENSG00000223734,LAPTM4A-DT,TPDS_TMDE,0.4376194791420031,0.3128054727669952,-0.05106469988822937,194.0,-0.21575639,-0.2668211,0.0,-0.027258288649296136,-0.06404101943665218,LAPTM4A-DT,,cg11245806,-1.5766942488762,1.4367026026885702e-20,0.024988023349631,0.0084755255456503,0.0,1.0
ENSG00000223783,LINC01983,TPDS_TMDE,0.4263397382398251,0.2957356634973435,-0.04997456073760986,192.0,-0.7782116,-0.82818615,0.0,-0.04100353932044476,-0.034704033051300945,LINC01983,,cg25356678,-5.9708347939598,4.510057504637169e-123,-0.1071418029560575,1.4487049613336498e-47,0.0,1.0
ENSG00000223797,ENTPD3-AS1,TPDS_TMDE,0.4492767771791068,0.35720667706705045,0.04558975249528885,199.0,-0.13366231,-0.08807256,0.0,0.09631662509145776,-0.013924646006220072,ENTPD3-AS1,285266.0,cg09455208,-1.12955313699316,4.4496817069719595e-71,-0.0769906646078787,6.89451389468594e-20,0.0,1.0
ENSG00000223813,0,TPDS_TMDE,0.07549698653267664,0.005210355408593177,-0.5011996030807495,109.0,-0.28919432,-0.7903939,0.0,-0.3009712664382047,0.004242721455010423,0,,cg03004598,-2.02846435960428,7.026660064873358e-61,0.0535940553840363,4.1830436048282393e-63,0.0,1.0
ENSG00000223985,LINC01874,TPDS_TMDE,0.4263397382398251,0.2957356634973435,-0.045375466346740716,192.0,-0.87711465,-0.9224901,0.0,0.03039544900668378,-0.0037073680878742655,LINC01874,727944.0,cg02484411,-4.7757659546517495,2.7801050454348597e-44,-0.0963632519980378,2.62848421758517e-37,0.0,1.0
ENSG00000224020,MIR181A2HG,TPDS_TMDE,0.2451199630598643,0.06835739814908892,0.19188439846038816,153.0,-0.18440503,0.007479367,0.0,0.09438892202387583,0.005085264501839319,MIR181A2HG,,cg01246632,-1.02570577794675,1.8177348625557397e-54,-0.0221578777047235,3.94109903107745e-16,0.0,1.0
ENSG00000224269,0,TPDS_TMDE,0.4224197377424444,0.2873644131402826,-0.12338471412658693,191.0,-0.5316236999999999,-0.65500844,0.0,-0.11012328335794352,0.019361311195522687,0,,cg12659494,-5.8453630894604505,4.869844739877039e-71,0.0782413670481153,2.4988044269929602e-19,0.0,1.0
ENSG00000224292,0,TPDS_TMDE,0.3342612938630719,0.15277153501206595,-0.2564019560813904,172.0,-0.25212080000000003,-0.50852275,0.0,-0.08585788003267912,-0.040488777754885866,0,101927635.0,cg15841434,-2.0494366778849598,7.73213151896313e-70,0.0265434212086577,0.0005241223742213,0.0,1.0
ENSG00000224310,LINC01567,TPDS_TMDE,0.3342612938630719,0.15277153501206595,0.1497800648212433,172.0,-0.34756073,-0.19778067,0.0,0.25484891835802537,-0.03196121664609524,LINC01567,400511.0,cg03945021,-1.73517410530152,3.18648943688739e-11,-0.0408885467504548,7.36914555624495e-05,0.0,1.0
ENSG00000224318,CHL1-AS2,TPDS_TMDE,0.3887181297549953,0.22474477783721916,0.007807016372680664,183.0,-1.1340731000000002,-1.1262661,0.0,0.003157234748930926,-0.0110893217707899,CHL1-AS2,101927174.0,cg18277764,-4.99922015057501,1.6249563303292994e-69,0.023482758972175,7.74219036375955e-15,0.0,1.0
ENSG00000224479,0,TPDS_TMDE,0.04372467575481481,0.0018475215107668233,0.39964717626571655,95.0,-0.335894,0.06375318,0.0,0.22523019025772484,-0.022766338138636225,0,,cg21523358,-1.5269669168548403,4.2446804422525797e-44,-0.1263746832104738,8.405470979515189e-54,0.0,1.0
ENSG00000224509,MRPS9-AS2,TPDS_TMDE,0.3836657695892647,0.21750066515447752,-0.19014526903629306,182.0,0.036425844,-0.15371943,0.0,-0.06017445063565562,0.0272075791622886,MRPS9-AS2,102724691.0,cg09686333,-1.24469705539001,7.443302093871447e-50,-0.0522022347610364,3.7446375773099393e-13,0.0,1.0
ENSG00000224812,TMEM72-AS1,TPDS_TMDE,0.13276474315970274,0.017951289215959808,-0.3448413610458374,128.0,0.23956599999999997,-0.105275355,0.0,-0.42796784795696974,0.0034847651749449764,TMEM72-AS1,220980.0,cg00411945,-1.7619198491255,2.0477585409233996e-58,-0.1612113224950977,7.399553800310729e-62,0.0,1.0
ENSG00000224863,LINC01398,TPDS_TMDE,0.12027117915642573,0.014059870239413146,-0.2637271285057068,124.0,0.17481178,-0.08891533,0.0,-0.10319883154461892,0.04565412640570355,LINC01398,101929651.0,cg25757115,-1.33319999727303,1.19360350039983e-17,-0.0670623869695936,1.15176615242349e-06,0.0,1.0
ENSG00000224885,EIPR1-IT1,TPDS_TMDE,0.09955367681030786,0.010235800573454187,-0.3149467706680298,119.0,0.22418942,-0.09075734,0.0,-0.16907630601511048,-9.95034551217952e-05,EIPR1-IT1,,cg11670363,-1.3177426804916899,1.0782030960372697e-31,-0.0207634047320272,2.5086567585828703e-52,0.0,1.0
ENSG00000224950,0,TPDS_TMDE,0.3160909577287115,0.13088836841160728,-0.13364891707897186,168.0,0.3210211,0.18737220000000002,0.0,-0.13930690504815654,-0.00011187280051840054,0,,cg25279922,-1.4803076353111597,5.903437011537528e-80,0.0711656979195054,2.5793369214862798e-14,0.0,1.0
ENSG00000224965,LINC02586,TPDS_TMDE,0.3663568700177679,0.19659432038981636,0.13018135726451874,179.0,-0.32908922,-0.19890787,0.0,0.0051793878601729135,-0.02732121946611221,LINC02586,,cg21217540,-1.22865244268505,1.16281323332976e-20,0.0766629353515082,1.13987953947932e-20,0.0,1.0
ENSG00000225077,LINC00337,TPDS_TMDE,0.48296728243185205,0.44181302808378575,0.032677441835403435,208.0,-0.37982228,-0.34714484,0.0,-0.02781483359696837,0.0006273245382055912,LINC00337,,cg17992056,-2.03113209955244,6.434621933801879e-31,-0.0190536899811287,5.11604274912668e-07,0.0,1.0
ENSG00000225083,GRTP1-AS1,TPDS_TMDE,0.4376194791420031,0.3128054727669952,-0.14586743712425232,194.0,0.076441824,-0.06942562,0.0,-0.09228480311896993,0.06604116875060402,GRTP1-AS1,,cg04740679,-1.57146191321384,2.9846711361603397e-31,-0.0929785606985991,1.9478954218428798e-06,0.0,1.0
ENSG00000225179,LINC00457,TPDS_TMDE,0.13666916709358978,0.019056686679247026,-0.2408536672592163,129.0,-0.6770911999999999,-0.91794485,0.0,-0.11614433709853855,-0.010936747112070593,LINC00457,100874179.0,cg17540450,-5.98379309964071,7.592605720946197e-163,-0.0583154909161802,8.020336589379097e-51,0.0,1.0
ENSG00000225214,0,TPDS_TMDE,0.29534227072901026,0.11127332030987358,-0.28630635142326355,164.0,0.016667746,-0.2696386,0.0,-0.05561535214498578,0.1086173091850921,0,,cg23060456,-1.33452698979307,1.32483153930332e-18,0.0802087635010628,8.6633479818046495e-16,0.0,1.0
ENSG00000225231,LINC02470,TPDS_TMDE,0.40556583724082,0.2550495018704594,0.07700703293085097,187.0,0.10972909,0.18673612,0.0,0.157501937582137,-0.014354524463347278,LINC02470,100506159.0,cg09601159,-1.3140260749558899,0.0033884124800841,0.0877088633271955,8.510993003309891e-10,0.0,1.0
ENSG00000225258,0,TPDS_TMDE,0.4916004830104884,0.470828631615679,-0.06020647287368775,211.0,-0.6142201,-0.67442656,0.0,-0.02104748257459821,-0.09717423610417388,0,,cg03412497,-5.2996097878130595,1.3631319164985795e-135,-0.1822335388108617,7.10189373035593e-25,0.0,1.0
ENSG00000225279,0,TPDS_TMDE,0.15601388781238668,0.02548959293836177,-0.35125675797462463,134.0,-0.34956090000000006,-0.70081764,0.0,-0.11679056075853222,-0.0039005484399639366,0,,cg17495154,-3.3171465189909703,1.3662020703168996e-60,0.032917514773154,5.1673948180564095e-22,0.0,1.0
ENSG00000225298,LINC00113,TPDS_TMDE,0.1414364721452338,0.020219439327804557,-0.2652176022529602,130.0,0.055277705,-0.20993991,0.0,-0.9014425536258636,-0.009644056029468684,LINC00113,54088.0,cg12306444,-1.30246040771658,2.2462575454813198e-07,-0.0685654152016693,6.42344991414175e-36,0.0,1.0
ENSG00000225376,TMEM246-AS1,TPDS_TMDE,0.07779275346317527,0.005587930178340759,-0.5957591533660889,110.0,0.040901072000000004,-0.5548581,0.0,-0.7764560259511469,0.01185621051969879,TMEM246-AS1,101928470.0,cg13683194,-2.41668939095572,1.3862721388450598e-23,-0.2089152262213597,2.5054856025835795e-53,0.0,1.0
ENSG00000225506,CYP4A22-AS1,TPDS_TMDE,0.16075963756036218,0.028529175116345968,-0.2577931582927704,136.0,0.012427307,-0.24536584,0.0,-0.2689273482603891,-0.04979713038098865,CYP4A22-AS1,,cg02991727,-2.47648392549355,5.300924803432671e-68,-0.2103702706362465,2.2755488925557996e-32,0.0,1.0
ENSG00000225683,PACRG-AS3,TPDS_TMDE,0.07549698653267664,0.005210355408593177,0.5350299477577211,109.0,-1.444479,-0.90944904,0.0,0.3043364492138916,-0.05026647447842557,PACRG-AS3,729658.0,cg25670061,-3.28979694690037,1.1766368997741198e-108,-0.1295260137583381,9.697648929131178e-60,0.0,1.0
ENSG00000225706,PTPRD-AS1,TPDS_TMDE,0.12027117915642573,0.014059870239413146,0.5863420963287354,124.0,-0.88663566,-0.30029353,0.0,0.3973707479429822,-0.07591455030530872,PTPRD-AS1,101929407.0,cg14458619,-1.98249192612306,2.2890226346423498e-20,0.0968077360974717,7.095163475694929e-09,0.0,1.0
ENSG00000225727,0,TPDS_TMDE,0.07494593829196211,0.004855652340042616,-0.389243483543396,108.0,0.30400604,-0.08523744,0.0,-0.3121572158299463,-0.026897463440990633,0,,cg17675311,-1.09873792131153,4.50157620827353e-29,-0.1325669800168208,2.9561588899008103e-47,0.0,1.0
ENSG00000225746,MEG8,TPDS_TMDE,0.496209024975356,0.4902684943946651,-0.07715681940317154,213.0,0.17636034,0.09920352,0.0,0.09016798055493937,-0.050853585723898635,MEG8,,cg00910338,-1.9905125085571997,8.643996987098619e-39,-0.2035168668613717,4.117202103747239e-59,0.0,1.0
ENSG00000225885,0,TPDS_TMDE,0.1172310242426533,0.01320912949212995,-0.6252317428588867,123.0,0.21413618,-0.41109556,0.0,-0.3539590844280679,-0.012983659739510768,0,,cg21500126,-1.3282360217070701,1.50124148477866e-41,-0.0877791199689089,1.98183347054349e-27,0.0,1.0
ENSG00000225899,FRG2B,TPDS_TMDE,0.4912281873893133,0.461131812528137,-0.10088169574737547,210.0,-0.10983720400000001,-0.2107189,0.0,-0.04512779947007134,-0.0635705186558839,FRG2B,441581.0,cg17432154,-5.09053916308842,2.51981462614917e-37,-0.2080120655077695,1.6284749205386197e-37,0.0,1.0
ENSG00000225940,C5orf67,TPDS_TMDE,0.3472458818607563,0.16457498485372465,-0.2521361708641052,174.0,-0.80102783,-1.053164,0.0,-0.2613777730666804,0.09347639672245524,C5orf67,,cg15001016,-3.96725881915264,1.2967958145595299e-78,-0.088196399325733,2.51041439109534e-11,0.0,1.0
ENSG00000225945,0,TPDS_TMDE,0.3736895552129851,0.2034239620983363,0.10144491493701936,180.0,-0.17509577,-0.07365085,0.0,0.09561842026105194,-0.0247757601485111,0,,cg12986236,-1.2922921900372701,1.24778430753834e-24,-0.0714674128740733,6.7018301649851085e-34,0.0,1.0
ENSG00000225968,ELFN1,TPDS_TMDE,0.472311737667778,0.4131064635094227,-0.056441187858581536,205.0,1.8467453999999999,1.7903042000000002,-0.00884434260652507,0.3227790901392025,0.019816897428737015,ELFN1,392617.0,cg01310330,-1.03908433383722,1.6122357576944298e-17,-0.2173888235334938,3.6492284698985394e-67,0.0693872402824293,0.33376918017964197
ENSG00000226122,DDC-AS1,TPDS_TMDE,0.4399688018869776,0.3302864385996607,-0.08173562586307526,196.0,0.004447105,-0.07728852,0.0,0.09911361204242808,0.00411129950246408,DDC-AS1,100129427.0,cg26932364,-1.64597174532502,1.1022002893861202e-16,-0.0278204440823213,0.0081951132945282,0.0,1.0
ENSG00000226237,GAS1RR,TPDS_TMDE,0.3836657695892647,0.21750066515447752,0.21057015657424927,182.0,-0.27506042,-0.06449025,0.0,0.04690519632983081,-0.009249393407638279,GAS1RR,100506834.0,cg14159704,-1.15576041896987,1.42397323626521e-16,-0.16882772960573497,2.7175751312910097e-29,0.0,1.0
ENSG00000226281,0,TPDS_TMDE,0.23854249400621744,0.06215543857908482,-0.2072920799255371,151.0,-0.62814534,-0.8354374,0.0,-0.18408180987022327,0.031887686600933,0,,cg02651357,-3.40048088672328,2.87474477247606e-68,-0.0971773164890236,5.211587140885299e-44,0.0,1.0
ENSG00000226286,0,TPDS_TMDE,0.4916004830104884,0.470828631615679,-0.01691100001335144,211.0,-0.41341844,-0.43032944,0.0,-0.01859115523777544,-0.03893412367670923,0,,cg00713435,-4.07622566232567,7.18636433782532e-67,-0.1898950163222016,2.1012201541655496e-66,0.0,1.0
ENSG00000226320,LINC01811,TPDS_TMDE,0.4328541838487769,0.3042172362542812,0.1154540628194809,193.0,-0.35102588,-0.23557182,0.0,0.09369417957165643,0.017194936575290726,LINC01811,101928114.0,cg17336354,-3.01696049831083,2.15623140485839e-26,-0.1846053444657066,7.171830817498569e-75,0.0,1.0
ENSG00000226455,0,TPDS_TMDE,0.4224197377424444,0.2873644131402826,-0.01861395314335823,191.0,-0.016446669,-0.03506062,0.0,0.040607359645211415,-0.03661443143765794,0,,cg14132167,-1.05368394291374,6.1486908269873e-10,-0.0840594267789331,1.1516642037556698e-20,0.0,1.0
ENSG00000226496,LINC00323,TPDS_TMDE,0.4937559663109984,0.4805427784801407,-0.0006823986768722534,212.0,-0.21129502,-0.21197742,0.0,-0.12221820667630255,-0.034704774498961394,LINC00323,284835.0,cg09456254,-2.5753304975642,2.64653067353951e-34,-0.1213853101080392,1.06357558230966e-34,0.0,1.0
ENSG00000226516,FAM138B,TPDS_TMDE,0.4224197377424444,0.2873644131402826,-0.06006266176700593,191.0,-0.065078184,-0.12514085,0.0,0.008782437390505687,-0.02990687133291885,FAM138B,654412.0,cg03170665,-1.38474224510999,6.357267894941781e-08,-0.1112065778525179,4.6394138811505096e-29,0.0,1.0
ENSG00000226627,SHANK2-AS1,TPDS_TMDE,0.3663568700177679,0.19659432038981636,-0.1304084211587906,179.0,0.13529313,0.0048847073,0.0,-0.2394102400551951,0.039243179269577384,SHANK2-AS1,100874198.0,cg09405076,-1.3276467091700401,4.03770033078255e-33,-0.1053315483179273,6.528481927366201e-50,0.0,1.0
ENSG00000226673,LINC01108,TPDS_TMDE,0.39333623061529693,0.23212377553212601,-0.04784253239631653,184.0,-0.08432560000000001,-0.13216813,0.0,-0.09948509836178444,-0.04388401066367461,LINC01108,102216342.0,cg15348319,-1.89069559130847,3.7988366063544485e-59,-0.0949578683896629,1.6124447604712302e-21,0.0,1.0
ENSG00000226677,IGBP1P1,TPDS_TMDE,0.496209024975356,0.4902684943946651,-0.028052642941474915,213.0,0.20321955,0.1751669,0.0,-0.0016813830696726928,0.016299950204081037,IGBP1P1,,cg13772903,-1.04667748727801,4.303408633238739e-30,-0.0705575561867829,1.9716959771320597e-31,0.0,1.0
ENSG00000226754,0,TPDS_TMDE,0.45620651851051397,0.37556719728083865,-0.06791871786117554,201.0,-0.27816890000000005,-0.3460876,0.0,0.008321398246022293,-0.03265103136550256,0,100507564.0,cg18153869,-1.4266685045358702,3.2320547038514295e-60,0.0947478770683612,7.741004830807651e-15,0.0,1.0
