ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Data
MF,GO:0019825,oxygen binding,8/815,39/18337,0.0002654344295153702,0.0114276507022933,0.0099115127697152,CYP26A1/CYP2C18/CYP19A1/CYP1B1/CYP1A1/TDO2/CBS/CBSL,8,RNA
MF,GO:0099094,ligand-gated cation channel activity,14/815,109/18337,0.0003338539664743463,0.0132366129214777,0.0114804749827255,KCNH2/CNGB1/ASIC4/P2RX6/CHRNB4/GRIA3/CHRNA10/TRPM8/KCNJ6/HTR3A/SCNN1G/CHRNA5/RYR2/ASIC5,14,RNA
MF,GO:0005125,cytokine activity,23/815,235/18337,0.00033981524615040625,0.0132366129214777,0.0114804749827255,OSM/NAMPT/CCL7/WNT5B/WNT5A/IL1A/CCL20/TNFSF14/LIF/EPO/IL6/IL1RN/INHBE/TSLP/CXCL3/PPBP/CXCL1/CSF2/CXCL8/CCL11/CCL13/WNT7B/LEFTY1,23,RNA
MF,GO:0046906,tetrapyrrole binding,17/815,150/18337,0.00037027064078481824,0.0137673356437264,0.0119407852578453,CYP26A1/FA2H/AMBP/CYP2C18/PTGIS/TCN1/CYP19A1/CYP1B1/CYP2C9/CYP1A1/TDO2/CBS/LPO/CYP4F12/CYP4F3/CYP26C1/CBSL,17,RNA
MF,GO:0015276,ligand-gated ion channel activity,16/815,139/18337,0.00045800343866997406,0.0156102838680016,0.0135392244589281,KCNH2/CNGB1/ASIC4/P2RX6/CHRNB4/GRIA3/CHRNA10/CLCA2/TRPM8/KCNJ6/HTR3A/SCNN1G/CHRNA5/GABRA5/RYR2/ASIC5,16,RNA
MF,GO:0022834,ligand-gated channel activity,16/815,139/18337,0.00045800343866997406,0.0156102838680016,0.0135392244589281,KCNH2/CNGB1/ASIC4/P2RX6/CHRNB4/GRIA3/CHRNA10/CLCA2/TRPM8/KCNJ6/HTR3A/SCNN1G/CHRNA5/GABRA5/RYR2/ASIC5,16,RNA
MF,GO:0020037,heme binding,16/815,140/18337,0.0004962657304510427,0.0157712378997928,0.0136788242754605,CYP26A1/FA2H/AMBP/CYP2C18/PTGIS/CYP19A1/CYP1B1/CYP2C9/CYP1A1/TDO2/CBS/LPO/CYP4F12/CYP4F3/CYP26C1/CBSL,16,RNA
MF,GO:0004252,serine-type endopeptidase activity,18/815,168/18337,0.0005012862902134638,0.0157712378997928,0.0136788242754605,HGF/TPSG1/F3/MMP8/PLAU/F10/KLK10/MMP3/ADAM8/C1R/TMPRSS3/C2/KLK5/PCSK9/F2/C1S/MMP1/HPR,18,RNA
MF,GO:0001664,G protein-coupled receptor binding,26/815,289/18337,0.0005355101081683963,0.0162239729067314,0.0140714936805262,MARCO/NPFFR2/OXT/APLP1/CCL7/WNT5B/WNT5A/CCL20/ITGB4/REEP2/UCN2/UCHL1/TFF2/ADORA1/CXCL3/PPBP/CXCL1/BDKRB2/CXCL8/KISS1/FPR1/CCL11/SAA1/CCL13/PMCH/WNT7B,26,RNA
MF,GO:0005201,extracellular matrix structural constituent,18/815,170/18337,0.0005776947370021655,0.0168769391024204,0.0146378290503556,LAMC2/MXRA5/SRPX2/TFPI2/VTN/COL7A1/FN1/COL5A1/FBN2/COL8A1/DSPP/COL22A1/ZPLD1/FGG/FGA/FGB/THBS2/LAMB3,18,RNA
MF,GO:0035374,chondroitin sulfate binding,4/815,10/18337,0.0006560645793285787,0.0185055457203716,0.0160503639371129,RTN4R/MDK/DPYSL3/RTN4RL1,4,RNA
MF,GO:0017171,serine hydrolase activity,19/815,188/18337,0.000732622937816395,0.0199052149284945,0.017264335171542,HGF/ACHE/TPSG1/F3/MMP8/PLAU/F10/KLK10/MMP3/ADAM8/C1R/TMPRSS3/C2/KLK5/PCSK9/F2/C1S/MMP1/HPR,19,RNA
MF,GO:0016712,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",7/815,35/18337,0.0007543541109820686,0.0199052149284945,0.017264335171542,CYP2C18/CYP19A1/CYP1B1/CYP2C9/CYP1A1/CYP4F12/CYP4F3,7,RNA
MF,GO:0045236,CXCR chemokine receptor binding,5/815,18/18337,0.0009047143561674752,0.023126760729531,0.0200584696071341,TFF2/CXCL3/PPBP/CXCL1/CXCL8,5,RNA
MF,GO:0005126,cytokine receptor binding,24/815,270/18337,0.0010185278452947,0.0252471447712464,0.0218975364506757,OSM/CCL7/IL1A/CCL20/TNFSF14/LIF/EPO/IL6/IL1RN/TSLP/TFF2/ITGA5/CXCL3/PPBP/CXCL1/CSF2/CXCL8/LRG1/CCL11/CCL13/EFNA5/IL1RAP/CRLF2/LEFTY1,24,RNA
MF,GO:0005506,iron ion binding,16/815,150/18337,0.0010555686200403,0.0253957391527353,0.0220264164057954,TF/CYP26A1/FA2H/CYP2C18/P3H3/PTGIS/CYP19A1/CYP1B1/CYP2C9/CYP1A1/PLOD2/XDH/MELTF/CYP4F12/CYP4F3/CYP26C1,16,RNA
MF,GO:0008009,chemokine activity,8/815,49/18337,0.0013151657416789,0.0307373021912397,0.0266592995456126,CCL7/CCL20/CXCL3/PPBP/CXCL1/CXCL8/CCL11/CCL13,8,RNA
MF,GO:0008391,arachidonic acid monooxygenase activity,5/815,20/18337,0.0015204884056782,0.0345488754401329,0.0299651808604421,CYP2C18/CYP2C9/CYP1A1/CYP4F12/CYP4F3,5,RNA
MF,GO:0008236,serine-type peptidase activity,18/815,186/18337,0.0016373695025668,0.0361991419756681,0.0313965019837863,HGF/TPSG1/F3/MMP8/PLAU/F10/KLK10/MMP3/ADAM8/C1R/TMPRSS3/C2/KLK5/PCSK9/F2/C1S/MMP1/HPR,18,RNA
MF,GO:0004497,monooxygenase activity,12/815,101/18337,0.0017304404213523,0.0372500069648996,0.0323079458169377,MOXD1/CYP26A1/CYP2C18/PTGIS/CYP19A1/CYP1B1/CYP2C9/CYP1A1/AKR1C2/CYP4F12/CYP4F3/CYP26C1,12,RNA
MF,GO:0001848,complement binding,5/815,21/18337,0.0019233801824835,0.0383737802261359,0.0332826249805888,APCS/VSIG4/PTX3/C8G/C5AR1,5,RNA
MF,GO:0015245,fatty acid transmembrane transporter activity,5/815,21/18337,0.0019233801824835,0.0383737802261359,0.0332826249805888,SLC1A6/SLC22A9/SLC7A11/SLC1A7/MFSD2A,5,RNA
MF,GO:0120020,cholesterol transfer activity,5/815,21/18337,0.0019233801824835,0.0383737802261359,0.0332826249805888,GRAMD1B/APOB/PLTP/APOA4/MTTP,5,RNA
MF,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",16/815,160/18337,0.0020762275621251,0.0404370034718667,0.0350721147085809,MOXD1/CYP26A1/CYP2C18/P3H3/PTGIS/FADS2/CYP19A1/CYP1B1/CYP2C9/CYP1A1/FADS1/AKR1C2/PLOD2/CYP4F12/CYP4F3/CYP26C1,16,RNA
MF,GO:0008017,microtubule binding,23/815,269/18337,0.0021310207945253,0.0405389537191098,0.0351605389353752,NAV3/KIF2A/GTSE1/TPX2/BIRC5/KIF4A/KIF20A/CENPF/KIF14/DLGAP5/REEP2/TRIM54/KIF2C/S100A8/SYBU/C10orf90/SKA1/S100A9/PLK1/MX2/KIF18B/JAKMIP3/MAP1LC3C,23,RNA
MF,GO:0008083,growth factor activity,16/815,162/18337,0.0023569927561958,0.0426615518536381,0.0370015261219304,HGF/OSM/FGF9/MDK/EREG/LIF/IL6/FGF5/INHBE/FGF18/PPBP/CXCL1/CSF2/F2/TDGF1/LEFTY1,16,RNA
MF,GO:0008514,organic anion transmembrane transporter activity,17/815,177/18337,0.0023574164663617,0.0426615518536381,0.0370015261219304,SLC38A5/SLCO4A1/SLC17A9/SLC52A3/SLC7A5/SLC1A6/SLC4A3/RTBDN/SLC52A1/SLC22A9/SLC7A11/SLC16A1/SLC1A7/MFSD2A/SLC2A14/SLC66A1L/SLC36A2,17,RNA
MF,GO:0120015,sterol transfer activity,5/815,22/18337,0.0023990603731874,0.0426615518536381,0.0370015261219304,GRAMD1B/APOB/PLTP/APOA4/MTTP,5,RNA
MF,GO:0005544,calcium-dependent phospholipid binding,8/815,54/18337,0.0024969665635312,0.0434578435950764,0.0376921716421071,SYT7/SYT13/SYT8/CPNE7/CPNE4/SYT3/ANXA8L1/ANXA8,8,RNA
BP,GO:0006953,acute-phase response,3/13,46/18862,3.816491258258562e-06,0.0013357719403904,0.0008195412807207859,SAA1/CRP/SAA2,3,Protein
BP,GO:0002526,acute inflammatory response,3/13,107/18862,4.870465308944841e-05,0.0085233142906534,0.0052293417001302,SAA1/CRP/SAA2,3,Protein
BP,GO:0071674,mononuclear cell migration,3/13,190/18862,0.00026711254557748923,0.0259142243540153,0.015899253438253,CCL18/SERPINE1/SAA1,3,Protein
BP,GO:0006509,membrane protein ectodomain proteolysis,2/13,42/18862,0.00037172390946989216,0.0259142243540153,0.015899253438253,PSEN2/TIMP1,2,Protein
BP,GO:0097529,myeloid leukocyte migration,3/13,218/18862,0.000399796572051072,0.0259142243540153,0.015899253438253,CCL18/SERPINE1/SAA1,3,Protein
BP,GO:0030595,leukocyte chemotaxis,3/13,226/18862,0.0004442438460688347,0.0259142243540153,0.015899253438253,CCL18/SERPINE1/SAA1,3,Protein
BP,GO:0010951,negative regulation of endopeptidase activity,3/13,245/18862,0.0005622774835346057,0.0281138741767302,0.0172488130287307,TIMP1/SERPINE1/TFPI2,3,Protein
BP,GO:0010466,negative regulation of peptidase activity,3/13,257/18862,0.0006462803020369134,0.0282747632141149,0.0173475238967803,TIMP1/SERPINE1/TFPI2,3,Protein
BP,GO:0033619,membrane protein proteolysis,2/13,61/18862,0.0007842612797366409,0.029930212593274,0.0183631981023395,PSEN2/TIMP1,2,Protein
BP,GO:0048247,lymphocyte chemotaxis,2/13,64/18862,0.0008629662106359884,0.029930212593274,0.0183631981023395,CCL18/SAA1,2,Protein
BP,GO:0002548,monocyte chemotaxis,2/13,68/18862,0.000973602719568972,0.029930212593274,0.0183631981023395,CCL18/SERPINE1,2,Protein
BP,GO:0060326,cell chemotaxis,3/13,306/18862,0.0010717706561299,0.029930212593274,0.0183631981023395,CCL18/SERPINE1/SAA1,3,Protein
BP,GO:0007596,blood coagulation,3/13,342/18862,0.001476444743898,0.029930212593274,0.0183631981023395,SERPINE1/SAA1/TFPI2,3,Protein
BP,GO:0042742,defense response to bacterium,3/13,344/18862,0.0015013750388121,0.029930212593274,0.0183631981023395,DEFA3/SERPINE1/CRP,3,Protein
BP,GO:0050829,defense response to Gram-negative bacterium,2/13,85/18862,0.0015157477820791,0.029930212593274,0.0183631981023395,DEFA3/SERPINE1,2,Protein
BP,GO:0007599,hemostasis,3/13,346/18862,0.001526570534861,0.029930212593274,0.0183631981023395,SERPINE1/SAA1/TFPI2,3,Protein
BP,GO:0045861,negative regulation of proteolysis,3/13,346/18862,0.001526570534861,0.029930212593274,0.0183631981023395,TIMP1/SERPINE1/TFPI2,3,Protein
BP,GO:0050817,coagulation,3/13,347/18862,0.0015392680762255,0.029930212593274,0.0183631981023395,SERPINE1/SAA1/TFPI2,3,Protein
BP,GO:0032677,regulation of interleukin-8 production,2/13,97/18862,0.0019676441955976,0.0351374879854095,0.0215580377414241,SERPINE1/CRP,2,Protein
BP,GO:0050830,defense response to Gram-positive bacterium,2/13,98/18862,0.0020078564563091,0.0351374879854095,0.0215580377414241,DEFA3/CRP,2,Protein
BP,GO:0030593,neutrophil chemotaxis,2/13,103/18862,0.0022147694425511,0.0352349684042235,0.0216178452765762,CCL18/SAA1,2,Protein
BP,GO:0032637,interleukin-8 production,2/13,103/18862,0.0022147694425511,0.0352349684042235,0.0216178452765762,SERPINE1/CRP,2,Protein
BP,GO:0052548,regulation of endopeptidase activity,3/13,426/18862,0.0027639375330678,0.0395943856488437,0.0242924952552304,TIMP1/SERPINE1/TFPI2,3,Protein
BP,GO:0072676,lymphocyte migration,2/13,118/18862,0.0028935305392435,0.0395943856488437,0.0242924952552304,CCL18/SAA1,2,Protein
BP,GO:0035821,modulation of process of other organism,2/13,123/18862,0.0031389296753998,0.0395943856488437,0.0242924952552304,DEFA3/CRP,2,Protein
BP,GO:1990266,neutrophil migration,2/13,123/18862,0.0031389296753998,0.0395943856488437,0.0242924952552304,CCL18/SAA1,2,Protein
BP,GO:0071621,granulocyte chemotaxis,2/13,124/18862,0.003189148438704,0.0395943856488437,0.0242924952552304,CCL18/SAA1,2,Protein
BP,GO:0052547,regulation of peptidase activity,3/13,455/18862,0.0033303273087623,0.0395943856488437,0.0242924952552304,TIMP1/SERPINE1/TFPI2,3,Protein
BP,GO:0051346,negative regulation of hydrolase activity,3/13,456/18862,0.0033510402823785,0.0395943856488437,0.0242924952552304,TIMP1/SERPINE1/TFPI2,3,Protein
BP,GO:0002576,platelet degranulation,2/13,128/18862,0.0033938044841866,0.0395943856488437,0.0242924952552304,TIMP1/SERPINE1,2,Protein
CC,GO:0034364,high-density lipoprotein particle,2/14,27/19520,0.00016595514087845465,0.0044450464352797,0.0033028208807032,SAA1/SAA2,2,Protein
CC,GO:0034358,plasma lipoprotein particle,2/14,36/19520,0.0002967716069843856,0.0044450464352797,0.0033028208807032,SAA1/SAA2,2,Protein
CC,GO:1990777,lipoprotein particle,2/14,36/19520,0.0002967716069843856,0.0044450464352797,0.0033028208807032,SAA1/SAA2,2,Protein
CC,GO:0032994,protein-lipid complex,2/14,39/19520,0.00034863109296311964,0.0044450464352797,0.0033028208807032,SAA1/SAA2,2,Protein
CC,GO:0031093,platelet alpha granule lumen,2/14,67/19520,0.0010283825811818,0.0095072201264593,0.0070641883292576,TIMP1/SERPINE1,2,Protein
CC,GO:0034774,secretory granule lumen,3/14,322/19520,0.0014143308071072,0.0095072201264593,0.0070641883292576,TIMP1/DEFA3/SERPINE1,3,Protein
CC,GO:0060205,cytoplasmic vesicle lumen,3/14,326/19520,0.0014653750575044,0.0095072201264593,0.0070641883292576,TIMP1/DEFA3/SERPINE1,3,Protein
CC,GO:0031983,vesicle lumen,3/14,328/19520,0.0014913286472877,0.0095072201264593,0.0070641883292576,TIMP1/DEFA3/SERPINE1,3,Protein
CC,GO:0031091,platelet alpha granule,2/14,91/19520,0.001886041049859,0.0106875659492014,0.0079412254730908,TIMP1/SERPINE1,2,Protein
CC,GO:0035253,ciliary rootlet,1/14,11/19520,0.0078631204498945,0.0401019142944622,0.029797088020653,PSEN2,1,Protein
MF,GO:0004866,endopeptidase inhibitor activity,3/14,180/18337,0.00031267602060630807,0.0057932539945147,0.0025188060845716,TIMP1/SERPINE1/TFPI2,3,Protein
MF,GO:0030414,peptidase inhibitor activity,3/14,187/18337,0.0003497065785188992,0.0057932539945147,0.0025188060845716,TIMP1/SERPINE1/TFPI2,3,Protein
MF,GO:0061135,endopeptidase regulator activity,3/14,192/18337,0.0003778209126857465,0.0057932539945147,0.0025188060845716,TIMP1/SERPINE1/TFPI2,3,Protein
MF,GO:0061134,peptidase regulator activity,3/14,230/18337,0.0006401003196178646,0.0073611536756054,0.0032005015980893,TIMP1/SERPINE1/TFPI2,3,Protein
MF,GO:0001664,G protein-coupled receptor binding,3/14,289/18337,0.0012397992655972,0.0114061532434947,0.004959197062389,CCL18/UCHL1/SAA1,3,Protein
MF,GO:0004867,serine-type endopeptidase inhibitor activity,2/14,98/18337,0.0024673067546861,0.0184920667989295,0.0080400290430128,SERPINE1/TFPI2,2,Protein
MF,GO:0004857,enzyme inhibitor activity,3/14,385/18337,0.0028140101650544,0.0184920667989295,0.0080400290430128,TIMP1/SERPINE1/TFPI2,3,Protein
MF,GO:0004197,cysteine-type endopeptidase activity,2/14,117/18337,0.0034936020920835,0.0200425615270298,0.0087141571856651,CASP14/UCHL1,2,Protein
MF,GO:0004175,endopeptidase activity,3/14,438/18337,0.004049156565264,0.0200425615270298,0.0087141571856651,PSEN2/CASP14/UCHL1,3,Protein
MF,GO:0002020,protease binding,2/14,131/18337,0.0043570785928325,0.0200425615270298,0.0087141571856651,TIMP1/SERPINE1,2,Protein
MF,GO:0008234,cysteine-type peptidase activity,2/14,174/18337,0.007558644643451,0.031608877599886,0.01374299026082,CASP14/UCHL1,2,Protein
MF,GO:0001846,opsonin binding,1/14,15/18337,0.0113955793460123,0.0386583504134488,0.0168079784406299,CRP,1,Protein
MF,GO:0097153,cysteine-type endopeptidase activity involved in apoptotic process,1/14,15/18337,0.0113955793460123,0.0386583504134488,0.0168079784406299,CASP14,1,Protein
MF,GO:0008191,metalloendopeptidase inhibitor activity,1/14,16/18337,0.0121509806062,0.0386583504134488,0.0168079784406299,TIMP1,1,Protein
MF,GO:0030169,low-density lipoprotein particle binding,1/14,17/18337,0.0129058458576333,0.0386583504134488,0.0168079784406299,CRP,1,Protein
MF,GO:0005125,cytokine activity,2/14,235/18337,0.0134463827525039,0.0386583504134488,0.0168079784406299,CCL18/TIMP1,2,Protein
MF,GO:0031690,adrenergic receptor binding,1/14,20/18337,0.0151672290693302,0.0406843263640143,0.0176888375495714,UCHL1,1,Protein
MF,GO:0001848,complement binding,1/14,21/18337,0.0159199537946143,0.0406843263640143,0.0176888375495714,CRP,1,Protein
MF,GO:0050750,low-density lipoprotein particle receptor binding,1/14,23/18337,0.0174238008291053,0.0411398294116129,0.0178868823528752,CRP,1,Protein
MF,GO:0004190,aspartic-type endopeptidase activity,1/14,25/18337,0.0189255136414054,0.0411398294116129,0.0178868823528752,PSEN2,1,Protein
MF,GO:0048027,mRNA 5'-UTR binding,1/14,26/18337,0.0196755705881627,0.0411398294116129,0.0178868823528752,IGF2BP3,1,Protein
MF,GO:0070001,aspartic-type peptidase activity,1/14,26/18337,0.0196755705881627,0.0411398294116129,0.0178868823528752,PSEN2,1,Protein
MF,GO:0070325,lipoprotein particle receptor binding,1/14,28/18337,0.0211740873089131,0.0417136772964677,0.0181363814332468,CRP,1,Protein
MF,GO:0071813,lipoprotein particle binding,1/14,30/18337,0.0226704767915585,0.0417136772964677,0.0181363814332468,CRP,1,Protein
MF,GO:0071814,protein-lipid complex binding,1/14,30/18337,0.0226704767915585,0.0417136772964677,0.0181363814332468,CRP,1,Protein
BP,GO:1903131,mononuclear cell differentiation,94/2026,411/18862,6.91068568941557e-13,4.116695465184855e-09,3.547727800766288e-09,PTPN22/ITGB6/RUNX1/PIK3R6/ITK/IRF7/ST3GAL1/LFNG/TCF3/FOXP1/IL1B/HMGB1/ADGRG3/MYB/CSF2/FUT7/LAG3/BTK/SPI1/FANCA/ZBTB16/CCR2/CD86/ATG5/SASH3/PTPRJ/LGALS9/HDAC4/ZFPM1/ZMIZ1/VSIR/MIR223/GPR68/IL31RA/CCR7/PRKCZ/RHOH/SOCS5/DUSP10/DCSTAMP/HDAC9/SPN/LYL1/CTNNBIP1/FZD9/TPD52/BATF/TOX/MED1/RSAD2/TREM2/TNFSF4/TGFBR2/ZAP70/SFRP1/CEBPG/IL10/MSH2/MALT1/RIPK2/PIK3CD/GPR183/PLCL2/NCKAP1L/IL6/TRPM2/HLA-DRA/STAT3/IKZF3/JAG2/INHBA/PPARG/HLA-DOA/LTBR/ADAM17/SHH/FCER1G/TLR9/RORA/NLRP3/LILRB2/PRKDC/CD46/ZBTB7B/INPP5D/PRTN3/BCL3/CD40LG/STK11/PRDM1/PCID2/CD83/ADAM8/IL7R,94,CpG
BP,GO:0001819,positive regulation of cytokine production,97/2026,437/18862,1.9440317458682118e-12,5.790298555068471e-09,4.990022539262775e-09,PTPN22/RUNX1/AIM2/IRF7/IL16/IL1B/HMGB1/POLR2L/STING1/MYB/CSF2/CYRIB/IRAK1/SCRIB/TRIM16/SORL1/FLOT1/PAEP/HPSE/TYROBP/CADM1/AGPAT1/POU2F2/IRF5/C3/CCR2/NOD2/ELANE/CD86/SASH3/PTPRJ/LGALS9/PYCARD/ZFPM1/IL20RB/PANX1/CLNK/TNFRSF8/LRRFIP1/CD40/CD6/CCR7/NLRP1/MBP/PRKCZ/GPRC5B/SPN/TNF/TLR1/XRCC5/CD244/CD58/C5AR1/RSAD2/THBS1/TREM2/TNFSF4/FGR/P2RX7/TRIM15/ARNT/LY96/LAPTM5/TLR6/AIF1/CEBPG/IL10/MALT1/SAA1/RIPK2/SMAD3/HK1/CLU/AZU1/IL6/STAT3/SCIMP/NOD1/ADAM17/SEMA7A/FCER1G/GPSM3/TRAF2/TLR9/RORA/NLRP3/LILRB2/NLRP12/PRKDC/CD46/BCL3/CD40LG/CD83/CASP8/ADAM8/NFKB2/MIR145,97,CpG
BP,GO:1902107,positive regulation of leukocyte differentiation,48/2026,154/18862,4.050197132695508e-12,6.031756079866785e-09,5.198108267409472e-09,RUNX1/PIK3R6/HMGB1/OCSTAMP/MYB/TESC/BTK/RB1/TYROBP/ZBTB16/CD86/SASH3/SLC9B2/LGALS9/ZMIZ1/VSIR/GPR68/PRKCZ/RHOH/SOCS5/DUSP10/CD101/DCSTAMP/TNF/CTNNBIP1/TOX/TREM2/TNFSF4/TGFBR2/ZAP70/IL10/MALT1/RIPK2/NCKAP1L/HLA-DRA/SHH/NLRP3/LILRB2/PRKDC/CD46/ZBTB7B/INPP5D/PCID2/CD83/CASP8/ADAM8/MIR145/IL7R,48,CpG
BP,GO:1903708,positive regulation of hemopoiesis,48/2026,154/18862,4.050197132695508e-12,6.031756079866785e-09,5.198108267409472e-09,RUNX1/PIK3R6/HMGB1/OCSTAMP/MYB/TESC/BTK/RB1/TYROBP/ZBTB16/CD86/SASH3/SLC9B2/LGALS9/ZMIZ1/VSIR/GPR68/PRKCZ/RHOH/SOCS5/DUSP10/CD101/DCSTAMP/TNF/CTNNBIP1/TOX/TREM2/TNFSF4/TGFBR2/ZAP70/IL10/MALT1/RIPK2/NCKAP1L/HLA-DRA/SHH/NLRP3/LILRB2/PRKDC/CD46/ZBTB7B/INPP5D/PCID2/CD83/CASP8/ADAM8/MIR145/IL7R,48,CpG
BP,GO:0043087,regulation of GTPase activity,101/2026,487/18862,4.684032786312802e-11,5.580556661613072e-08,4.809269031336323e-08,RIN2/CORO1C/NTRK3/ARHGEF6/ACAP2/EPHA4/RGL3/SMAP1/SH3BP4/ADAP1/ANKRD27/TBC1D2B/DOCK5/ARHGAP17/TBC1D9B/ABR/FERMT2/TBC1D16/SCRIB/ARHGEF7/CCL25/RIN3/CCL24/AGAP1/RHOG/DOCK1/ARHGAP22/RGS14/TBC1D28/NF1/ARHGAP32/TBC1D2/TBCD/ELMOD3/SBF1/RAP1GAP2/PYCARD/CRK/SIPA1L1/ARHGAP44/MIR223/NGEF/TAGAP/RDX/CD40/CCR7/RHOH/ARHGEF1/TBC1D1/PLXNC1/GNAO1/SBF2/ARAP1/ASAP1/SYNGAP1/TIAM2/RGS12/ERRFI1/STARD13/CCL26/CCL23/TBC1D10C/SEC23B/F11R/IQGAP3/ARRB2/CCL22/GPR65/GRHL3/SFRP1/ARHGAP12/GARNL3/ARHGEF10/ARHGAP25/DAB2IP/ARHGDIB/NCKAP1L/MYO9B/FGD6/FAM13A/RIC8A/RGS6/EPHB3/RASAL2/DEPDC1/PROM2/WNK1/EPHA1/RALBP1/ARAP2/PRTN3/RGS17/RASGRF1/ACAP1/NRP1/SRGAP1/TBC1D7/TIAM1/STXBP5/ARHGAP15/MET,101,CpG
BP,GO:0030098,lymphocyte differentiation,80/2026,358/18862,1.2140931519096356e-10,1.2053921509876166e-07,1.0387951406777707e-07,PTPN22/RUNX1/PIK3R6/ITK/ST3GAL1/LFNG/TCF3/FOXP1/IL1B/HMGB1/ADGRG3/MYB/FUT7/LAG3/BTK/SPI1/FANCA/ZBTB16/CCR2/CD86/ATG5/SASH3/PTPRJ/LGALS9/HDAC4/ZFPM1/ZMIZ1/VSIR/CCR7/PRKCZ/RHOH/SOCS5/DUSP10/HDAC9/SPN/LYL1/FZD9/TPD52/BATF/TOX/RSAD2/TNFSF4/TGFBR2/ZAP70/SFRP1/CEBPG/IL10/MSH2/MALT1/RIPK2/PIK3CD/GPR183/PLCL2/NCKAP1L/IL6/HLA-DRA/STAT3/IKZF3/JAG2/INHBA/HLA-DOA/ADAM17/SHH/FCER1G/TLR9/RORA/NLRP3/LILRB2/PRKDC/CD46/ZBTB7B/INPP5D/BCL3/CD40LG/STK11/PRDM1/PCID2/CD83/ADAM8/IL7R,80,CpG
BP,GO:0045621,positive regulation of lymphocyte differentiation,34/2026,101/18862,5.502330749235248e-10,4.682483467599196e-07,4.035318355491776e-07,RUNX1/PIK3R6/MYB/BTK/ZBTB16/CD86/SASH3/LGALS9/ZMIZ1/VSIR/PRKCZ/RHOH/SOCS5/DUSP10/TOX/TNFSF4/TGFBR2/ZAP70/IL10/MALT1/RIPK2/NCKAP1L/HLA-DRA/SHH/NLRP3/LILRB2/PRKDC/CD46/ZBTB7B/INPP5D/PCID2/CD83/ADAM8/IL7R,34,CpG
BP,GO:0043547,positive regulation of GTPase activity,86/2026,411/18862,8.241454136341981e-10,5.56756520326598e-07,4.798073119872805e-07,RIN2/CORO1C/NTRK3/ARHGEF6/ACAP2/RGL3/SMAP1/ADAP1/ANKRD27/TBC1D2B/DOCK5/ARHGAP17/TBC1D9B/ABR/FERMT2/TBC1D16/SCRIB/ARHGEF7/CCL25/RIN3/CCL24/AGAP1/RHOG/DOCK1/ARHGAP22/RGS14/TBC1D28/NF1/ARHGAP32/TBC1D2/TBCD/ELMOD3/RAP1GAP2/CRK/SIPA1L1/ARHGAP44/NGEF/TAGAP/CD40/CCR7/ARHGEF1/TBC1D1/GNAO1/ARAP1/ASAP1/SYNGAP1/TIAM2/RGS12/ERRFI1/STARD13/CCL26/CCL23/TBC1D10C/SEC23B/F11R/IQGAP3/CCL22/GPR65/GRHL3/SFRP1/ARHGAP12/GARNL3/ARHGEF10/ARHGAP25/DAB2IP/ARHGDIB/NCKAP1L/MYO9B/FAM13A/RIC8A/RGS6/RASAL2/DEPDC1/EPHA1/RALBP1/ARAP2/PRTN3/RGS17/RASGRF1/ACAP1/NRP1/SRGAP1/TBC1D7/TIAM1/STXBP5/ARHGAP15,86,CpG
BP,GO:0007159,leukocyte cell-cell adhesion,79/2026,366/18862,8.962910381934289e-10,5.56756520326598e-07,4.798073119872805e-07,PTPN22/RUNX1/PIK3R6/GRB2/IL1B/S100A8/FERMT3/HMGB1/ARG1/MYB/CYRIB/FUT7/LAG3/IRAK1/SCRIB/CCL25/MAD1L1/BTLA/ZBTB16/CCR2/CD44/NOD2/ELANE/CD86/MAP3K8/SASH3/FUT4/LGALS9/ZDHHC21/PYCARD/ZMIZ1/VSIR/IL20RB/NFAT5/CD6/CCR7/PRKCZ/RHOH/SOCS5/DUSP10/SPN/TNF/TNFSF4/SRC/ARG2/SIRPA/VSIG4/F11R/DLG1/LAPTM5/STK10/TGFBR2/FYN/ITGB7/ZAP70/AIF1/SELPLG/IL10/MALT1/ST3GAL4/RIPK2/NCKAP1L/IL6/HLA-DRA/SHH/WNK1/OLR1/NLRP3/LILRB2/CD46/ZBTB7B/CDC42/CD40LG/CX3CR1/CD83/ADAM8/HLA-DMB/VTCN1/IL7R,79,CpG
