ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Data
CC,GO:0031300,intrinsic component of organelle membrane,53/1616,402/19520,0.0004954752985851584,0.003053510561048,0.0024743442083567,SLC27A2/SLC25A4/RHOT1/SFXN5/MPC2/MPC1/L2HGDH/TMEM11/PET100/CHCHD10/MCUR1/COA3/FIS1/SAMM50/CHCHD6/MFN2/GDAP1/COX11/CPT1A/ETFDH/APOO/DNAJC11/CCDC51/SFXN1/CHCHD3/TMEM70/MFN1/ADCK1/HSPA9/MAN1C1/IMMT/HSD11B1/TMEM177/PEX11A/FUNDC1/SYN1/MTX1/SCO2/RHBDD2/SLC25A3/PPOX/PISD/AFG3L2/SCO1/SFXN2/SFXN4/MICOS13/G6PC1/MICOS10/MTX2/MTX3/PEX11G/RAB3B,53,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0005744,TIM23 mitochondrial import inner membrane translocase complex,6/1616,14/19520,0.0005348953615780049,0.003258557949843,0.002640499788552,SLC25A6/TIMM21/ROMO1/GRPEL1/TIMM10/TIMM50,6,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0005765,lysosomal membrane,50/1616,378/19520,0.0006534526136153674,0.0038913470249005,0.0031532663081616,SLC3A2/AP1M2/SLC17A5/ATP6V1A/ATP6V1B2/ATP6V1C1/ATP6V0C/ATP6V1C2/ATP6V0D1/ATP6V0D2/ATP6V1E1/ATP6V1G1/ATP6V1D/ATP6V0A1/ATP6V0A4/NDUFC2/TMEM9B/PIP4P1/ANPEP/ENPEP/ATP6V1H/CLCN5/GRN/SLC44A2/LRP2/MYO6/ABCD4/TMEM192/SLC2A8/CTSA/MGST1/SORT1/LAPTM4A/PRCP/CUBN/ENPP1/TSPAN1/NEU1/SLCO4C1/OCLN/ZNRF2/RNF13/VNN1/SLC30A2/ABHD6/ACP3/EGF/GNAI1/PIGR/SPHK2,50,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0098852,lytic vacuole membrane,50/1616,378/19520,0.0006534526136153674,0.0038913470249005,0.0031532663081616,SLC3A2/AP1M2/SLC17A5/ATP6V1A/ATP6V1B2/ATP6V1C1/ATP6V0C/ATP6V1C2/ATP6V0D1/ATP6V0D2/ATP6V1E1/ATP6V1G1/ATP6V1D/ATP6V0A1/ATP6V0A4/NDUFC2/TMEM9B/PIP4P1/ANPEP/ENPEP/ATP6V1H/CLCN5/GRN/SLC44A2/LRP2/MYO6/ABCD4/TMEM192/SLC2A8/CTSA/MGST1/SORT1/LAPTM4A/PRCP/CUBN/ENPP1/TSPAN1/NEU1/SLCO4C1/OCLN/ZNRF2/RNF13/VNN1/SLC30A2/ABHD6/ACP3/EGF/GNAI1/PIGR/SPHK2,50,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0033179,"proton-transporting V-type ATPase, V0 domain",5/1616,10/19520,0.000683352164863747,0.0040241849708642,0.0032609085761919,ATP6V0C/ATP6V0D1/ATP6V0D2/ATP6V0A1/ATP6V0A4,5,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0098644,complex of collagen trimers,7/1616,21/19520,0.0010829306592307,0.0063071785647504,0.0051108815380698,COL4A5/COL4A4/COL4A2/COL16A1/COL4A1/COL4A3/COL4A6,7,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0035580,specific granule lumen,13/1616,62/19520,0.0014575327604571,0.0083966561200246,0.006804043092294,AOC1/RETN/SLPI/CHIT1/TIMP2/DEFA4/GGH/GHDC/NEU1/ACAA1/LYZ/NIT2/SPTAN1,13,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0031306,intrinsic component of mitochondrial outer membrane,7/1616,23/19520,0.0019713987554173,0.0112348531222706,0.0091039127584636,RHOT1/FIS1/MFN2/GDAP1/CPT1A/MFN1/FUNDC1,7,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0098533,ATPase dependent transmembrane transport complex,6/1616,18/19520,0.002477615299468,0.0139695330714685,0.0113198996884988,ATP1B1/FXYD2/FXYD4/ABCB8/ABCD4/ATP1A1,6,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0044214,spanning component of plasma membrane,5/1616,13/19520,0.0028261867070783,0.015767146892121,0.0127765559721656,TRPM4/CDHR2/CDHR5/SLC4A4/SLC15A2,5,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0044291,cell-cell contact zone,13/1616,69/19520,0.0039497375571795,0.0218058427635955,0.017669878545277,ATP1B1/NECTIN3/ANK2/DES/DLG1/DSP/BAIAP2L2/CADM4/SLC8A1/PKP4/ANK3/ATP1A1/PKP2,13,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0033268,node of Ranvier,5/1616,14/19520,0.0040991263434673,0.0223972882684299,0.0181491432244675,BIN1/DLG1/NFASC/MYOC/ANK3,5,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0089717,spanning component of membrane,6/1616,20/19520,0.004481509042415,0.0240337113398765,0.0194751821780926,TRPM4/CDHR2/CDHR5/SLC4A4/NLGN4Y/SLC15A2,6,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0030864,cortical actin cytoskeleton,14/1616,78/19520,0.0044893158917882,0.0240337113398765,0.0194751821780926,SHROOM3/MISP/CALB1/CDH1/KRT19/COTL1/PVALB/RDX/RAPGEF3/LLGL2/PLS1/COBL/SPTBN2/SPTAN1,14,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0016327,apicolateral plasma membrane,6/1616,21/19520,0.0058409403956887,0.0309569840971505,0.0250853019099054,CLDN3/CLDN7/KRT19/PALM/MPDZ/OCLN,6,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0034774,secretory granule lumen,40/1616,322/19520,0.0064411812432713,0.0338002580092457,0.0273892855367869,AOC1/CTSH/CFD/RETN/ALAD/SLPI/PTGES2/CHIT1/GRN/COTL1/TIMP2/DEFA3/DEFA4/HGF/CRISPLD2/CTSC/DPP7/GLB1/NPC2/RNASE2/TEX264/GLA/GALNS/GGH/CTSA/GHDC/FUCA2/NEU1/PNP/GM2A/ACAA1/ARSB/EGF/GNS/GUSB/IDH1/LYZ/NHLRC3/NIT2/SPTAN1,40,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0031307,integral component of mitochondrial outer membrane,6/1616,22/19520,0.0074778711903865,0.0388556052049497,0.0314857734332065,RHOT1/FIS1/GDAP1/CPT1A/MFN1/FUNDC1,6,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0060205,cytoplasmic vesicle lumen,40/1616,326/19520,0.007893063842782,0.0406147945308201,0.0329112932841601,AOC1/CTSH/CFD/RETN/ALAD/SLPI/PTGES2/CHIT1/GRN/COTL1/TIMP2/DEFA3/DEFA4/HGF/CRISPLD2/CTSC/DPP7/GLB1/NPC2/RNASE2/TEX264/GLA/GALNS/GGH/CTSA/GHDC/FUCA2/NEU1/PNP/GM2A/ACAA1/ARSB/EGF/GNS/GUSB/IDH1/LYZ/NHLRC3/NIT2/SPTAN1,40,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0031983,vesicle lumen,40/1616,328/19520,0.0087157835793865,0.0444169740103351,0.0359923046598148,AOC1/CTSH/CFD/RETN/ALAD/SLPI/PTGES2/CHIT1/GRN/COTL1/TIMP2/DEFA3/DEFA4/HGF/CRISPLD2/CTSC/DPP7/GLB1/NPC2/RNASE2/TEX264/GLA/GALNS/GGH/CTSA/GHDC/FUCA2/NEU1/PNP/GM2A/ACAA1/ARSB/EGF/GNS/GUSB/IDH1/LYZ/NHLRC3/NIT2/SPTAN1,40,Protein_Negative_LogFC-0.5_pvalue0.05.csv
CC,GO:0046930,pore complex,6/1616,23/19520,0.0094213320497874,0.0475552951084508,0.038535373196123,SPG7/PPIF/PLEKHA7/VDAC3/TSPAN33/VDAC2,6,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0009055,electron transfer activity,90/1589,138/18337,1.5368117272210977e-61,1.4522870822239374e-58,1.148564554028399e-58,NDUFAB1/ADH5/FDX1/NDUFB2/ALDH4A1/AKR1A1/AOX1/NDUFS4/NDUFB8/NDUFB3/NDUFA5/NDUFA6/NDUFA7/NDUFC2/NDUFB4/NDUFA13/NDUFB6/NDUFA12/NDUFAF2/NDUFB7/NDUFB9/NDUFA2/NDUFA3/NDUFV3/NDUFS6/NDUFS5/NDUFS7/NDUFS8/NDUFV2/NDUFS3/NDUFA9/NDUFA10/NDUFS2/NDUFV1/NDUFS1/NDUFA4/NDUFB1/NDUFB5/COX2/COX3/COX1/COX8A/COX11/COX4I1/COX6A1/COX6B1/COX7A1/COX7A2/COX7A2L/CYB5A/SDHC/UQCRC1/QDPR/NQO2/ETFA/ETFDH/FDX2/SDHA/GLDC/GLRX2/UQCR10/NDUFC1/NOX4/ND4/NDUFA8/ND1/ND2/ND3/ND5/ND6/PHGDH/NDUFB10/SDHD/UQCR11/UQCRH/UQCRQ/UQCRFS1/IDH3B/SDHB/SURF1/AKR7A3/ALDH2/COX5A/COX5B/COX6C/COX7B/COX7C/DMGDH/ETFB/MAOB,90,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0003955,NAD(P)H dehydrogenase (quinone) activity,44/1589,48/18337,1.4583077798934524e-42,6.890504259996563e-40,5.449465914338691e-40,NDUFAB1/NDUFB2/NDUFS4/NDUFB8/NDUFB3/NDUFA5/NDUFA6/NDUFA7/NDUFC2/NDUFB4/NDUFA13/NDUFB6/NDUFA12/NDUFAF2/NDUFB7/NDUFB9/NDUFA2/NDUFA3/NDUFV3/NDUFS6/NDUFS5/NDUFS7/NDUFS8/NDUFV2/NDUFS3/NDUFA9/NDUFA10/NDUFS2/NDUFV1/NDUFS1/NDUFA4/NDUFB1/NDUFB5/NQO2/CBR4/NDUFC1/ND4/NDUFA8/ND1/ND2/ND3/ND5/ND6/NDUFB10,44,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0003954,NADH dehydrogenase activity,42/1589,45/18337,1.6221609225964795e-41,3.0658841437073455e-39,2.424703694828422e-39,NDUFAB1/NDUFB2/NDUFS4/NDUFB8/NDUFB3/NDUFA5/NDUFA6/NDUFA7/NDUFC2/NDUFB4/NDUFA13/NDUFB6/NDUFA12/NDUFAF2/NDUFB7/NDUFB9/NDUFA2/NDUFA3/NDUFV3/NDUFS6/NDUFS5/NDUFS7/NDUFS8/NDUFV2/NDUFS3/NDUFA9/NDUFA10/NDUFS2/NDUFV1/NDUFS1/NDUFA4/NDUFB1/NDUFB5/NDUFC1/ND4/NDUFA8/ND1/ND2/ND3/ND5/ND6/NDUFB10,42,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0008137,NADH dehydrogenase (ubiquinone) activity,42/1589,45/18337,1.6221609225964795e-41,3.0658841437073455e-39,2.424703694828422e-39,NDUFAB1/NDUFB2/NDUFS4/NDUFB8/NDUFB3/NDUFA5/NDUFA6/NDUFA7/NDUFC2/NDUFB4/NDUFA13/NDUFB6/NDUFA12/NDUFAF2/NDUFB7/NDUFB9/NDUFA2/NDUFA3/NDUFV3/NDUFS6/NDUFS5/NDUFS7/NDUFS8/NDUFV2/NDUFS3/NDUFA9/NDUFA10/NDUFS2/NDUFV1/NDUFS1/NDUFA4/NDUFB1/NDUFB5/NDUFC1/ND4/NDUFA8/ND1/ND2/ND3/ND5/ND6/NDUFB10,42,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0050136,NADH dehydrogenase (quinone) activity,42/1589,45/18337,1.6221609225964795e-41,3.0658841437073455e-39,2.424703694828422e-39,NDUFAB1/NDUFB2/NDUFS4/NDUFB8/NDUFB3/NDUFA5/NDUFA6/NDUFA7/NDUFC2/NDUFB4/NDUFA13/NDUFB6/NDUFA12/NDUFAF2/NDUFB7/NDUFB9/NDUFA2/NDUFA3/NDUFV3/NDUFS6/NDUFS5/NDUFS7/NDUFS8/NDUFV2/NDUFS3/NDUFA9/NDUFA10/NDUFS2/NDUFV1/NDUFS1/NDUFA4/NDUFB1/NDUFB5/NDUFC1/ND4/NDUFA8/ND1/ND2/ND3/ND5/ND6/NDUFB10,42,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",48/1589,60/18337,2.6696483195904697e-40,4.204696103354991e-38,3.325351415630234e-38,NDUFAB1/NDUFB2/NDUFS4/NDUFB8/NDUFB3/NDUFA5/NDUFA6/NDUFA7/NDUFC2/NDUFB4/NDUFA13/NDUFB6/NDUFA12/NDUFAF2/NDUFB7/NDUFB9/NDUFA2/NDUFA3/CBR1/NDUFV3/NDUFS6/NDUFS5/NDUFS7/NDUFS8/NDUFV2/NDUFS3/NDUFA9/NDUFA10/NDUFS2/NDUFV1/NDUFS1/NDUFA4/NDUFB1/NDUFB5/DCXR/NQO2/DHRS4/CBR4/NDUFC1/ND4/NDUFA8/ND1/ND2/ND3/ND5/ND6/NDUFB10/CRYZ,48,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0016651,"oxidoreductase activity, acting on NAD(P)H",59/1589,102/18337,2.247431419912996e-36,3.0340324168825447e-34,2.399513245320642e-34,NDUFAB1/NDUFB2/AIFM1/MIOX/PRDX3/NDUFS4/NDUFB8/NDUFB3/NDUFA5/NDUFA6/NDUFA7/NDUFC2/NDUFB4/NDUFA13/NDUFB6/NDUFA12/NDUFAF2/NDUFB7/NDUFB9/NDUFA2/NDUFA3/CBR1/NDUFV3/NDUFS6/NDUFS5/NDUFS7/NDUFS8/NDUFV2/NDUFS3/NDUFA9/NDUFA10/NDUFS2/NDUFV1/NDUFS1/NDUFA4/NDUFB1/NDUFB5/POR/DCXR/NQO2/DLD/DHRS4/CBR4/NDUFC1/NOX4/ND4/NDUFA8/ND1/ND2/ND3/ND5/ND6/CYB5R1/NDUFB10/TXNRD2/CRYZ/FMO5/KMO/NNT,59,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0015078,proton transmembrane transporter activity,57/1589,124/18337,3.594966876661194e-28,4.2465546230560353e-26,3.358455897933484e-26,SLC17A5/ATP5PF/ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5PB/ATP5PD/ATP5ME/ATP5MF/ATP5MG/ATP5PO/ATP6/ATP6V1A/ATP6V1B1/ATP6V1B2/ATP6V1C1/ATP6V0C/ATP6V1C2/ATP6V0D1/ATP6V0D2/ATP6V1E1/ATP6V1G1/ATP6V1G3/ATP6V1D/ATP6V0A1/ATP6V0A4/ATP6V1F/ATP6V1H/NDUFA4/CLCN5/COX2/COX3/COX1/COX8A/COX4I1/COX6A1/COX6B1/COX7A1/COX7A2/COX7A2L/CYB5A/SLC2A9/SLC9A3/SLC36A2/SLC15A2/SLC25A3/SURF1/LETM1/DMAC2L/COX5A/COX5B/COX6C/COX7B/COX7C/NNT,57,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors",53/1589,130/18337,3.1115226102310384e-23,3.2670987407425905e-21,2.5838374891977045e-21,HSD17B10/ADH5/ADH6/ADH1A/ADH1B/ADH1C/ALDH3A2/MIOX/AKR1A1/RDH11/BDH1/L2HGDH/CBR1/D2HGDH/HSD17B8/HSD17B4/DCXR/HSD17B14/BDH2/EHHADH/DHRS4/CBR4/RDH12/ADHFE1/HADHA/CRYL1/HAO2/GRHPR/HAO1/HADH/HSD11B1/PTGR1/DHRS11/ZADH2/HADHB/HIBADH/PHGDH/IDH3B/HPGD/HSD11B2/AKR7A3/CHDH/GPD1/IDH1/IDH2/IDH3A/IDH3G/LDHB/LDHD/MDH1/MDH2/ME3/SORD,53,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0003735,structural constituent of ribosome,63/1589,180/18337,4.237856531918826e-23,4.004774422663291e-21,3.1672401449077545e-21,NDUFA7/MRPL1/MRPL41/MRPL49/MRPL46/MRPS6/MRPL33/MRPS22/MRPS18B/MRPL51/MRPS16/MRPS18C/MRPS23/MRPS33/MRPL47/MRPS2/DAP3/MRPS36/MRPS25/MRPL20/MRPS18A/MRPS15/MRPL16/MRPS11/MRPS14/MRPS17/MRPL18/MRPL15/MRPL22/MRPL42/MRPL32/MRPS24/MRPS31/MRPL19/MRPL10/MRPL13/MRPL23/MRPL34/MRPL28/MRPS35/MRPS34/MRPL3/MRPL24/MRPL37/MRPL17/MRPL30/MRPL14/MRPS7/MRPS5/MRPS9/MRPL57/MRPL12/MRPS30/MRPS12/MRPL43/MRPL11/MRPL21/MRPL27/MRPL52/MRPL54/MRPL55/MRPL9/MRPS21,63,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0050660,flavin adenine dinucleotide binding,39/1589,81/18337,1.3219910556095708e-20,1.135710497773677e-18,8.981948798878422e-19,ILVBL/ACADM/IVD/ACADS/ACADL/GCDH/ACADVL/ACADSB/AIFM1/AOX1/ACOX2/COQ6/POR/D2HGDH/DAO/NQO2/DLD/ETFA/ETFDH/FMO4/SDHA/PRODH2/NOX4/ACAD9/ACAD10/CYB5R1/ACOX1/PPOX/TXNRD2/ACAD8/ACOX3/CHDH/DDO/FMO1/FMO5/KMO/LDHD/MAOB/MTO1,39,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0008509,anion transmembrane transporter activity,104/1589,459/18337,2.5341073433505142e-20,1.9956095328885298e-18,1.578259836648127e-18,SLC25A5/SLC3A2/ABCB11/ABCB1/SLC12A6/SLC27A2/SLC16A2/SLC5A8/SLC25A4/SLC25A6/ABCC6/SLC25A13/SLC17A5/SLC3A1/BSND/SFXN5/MPC2/MPC1/SLC16A9/FLVCR2/SLC25A29/SLC44A4/SLC25A20/SLC22A5/SLC25A51/AQP1/CLCN5/CLIC4/ABCC2/SLC6A8/SLC7A9/SLC44A2/SLC25A1/SLC25A15/SLC52A2/SLC5A1/CLIC5/SLC22A4/SLC25A10/SLC26A6/MFSD4A/SLC1A1/SLC9A3R1/SLC26A1/SLC25A22/SLC47A1/STRA6/SFXN1/SLC25A44/SLC6A13/SLC2A11/SLC2A2/SLC2A5/SLC2A8/SLC2A9/VDAC3/SLC4A4/SLC5A11/SLC7A8/SLC7A7/SLC16A10/SLC16A7/SLC16A4/SLC25A42/SLC43A2/SLC5A12/SLC13A3/SLC13A1/SLC12A3/SLC9A3/SLC12A1/SLC22A7/SLC17A3/SLC13A2/SLC22A6/SLC22A13/SLC22A8/SLC22A11/SLC22A12/SLCO4C1/SLC22A2/SLC25A21/SLC25A11/SLC51A/SLC51B/SLC36A2/SLC15A2/SLC5A2/SLC5A9/SLC5A10/SLC23A1/SFXN2/SLC6A6/TIMM22/SLC19A3/CLCNKA/CLCNKB/AQP2/RBP4/SLC25A26/SLC25A30/SLC25A45/SLC6A19/VDAC2,104,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0016874,ligase activity,56/1589,163/18337,3.077680902376971e-20,2.23723727134326e-18,1.7693550127025503e-18,ACSM2A/ACSS1/ACSL1/ACSM2B/ACSF2/SLC27A2/SLC27A4/ASS1/ATP5PF/ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5PB/ATP5PD/ATP5ME/ATP5MF/ATP5MG/ATP5PO/ATP6/ATP6V1A/ATP6V0C/YARS2/RARS2/NARS2/QRSL1/PARS2/FARS2/IARS2/DARS2/CARS2/SARS2/ACSM5/ACSS3/CPS1/HARS2/MTHFS/LARS2/EARS2/GHDC/SUCLA2/MCCC1/MCCC2/UCHL1/PC/GATB/ACSM3/MARS2/WARS2/ACSF3/ACSM4/PCCA/PCCB/SUCLG1/SUCLG2,56,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0051287,NAD binding,31/1589,53/18337,6.282268658189137e-20,4.2405313442776685e-18,3.353692291213749e-18,ALDH1B1/AOX1/NDUFS2/NDUFV1/HSD17B8/QDPR/BDH2/DLD/NUDT6/GLUD1/CRYL1/GRHPR/HADH/GPD1L/HIBADH/PHGDH/IDH3B/AHCY/HPGD/HSD11B2/SIRT3/SIRT4/ALDH2/GPD1/IDH1/IDH2/IDH3A/IDH3G/ME3/NNT/SORD,31,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",47/1589,120/18337,6.814098268519034e-20,4.292881909166991e-18,3.395094575893693e-18,HSD17B10/ADH5/ADH6/ADH1A/ADH1B/ADH1C/MIOX/AKR1A1/RDH11/BDH1/CBR1/HSD17B8/HSD17B4/DCXR/HSD17B14/BDH2/EHHADH/DHRS4/CBR4/RDH12/ADHFE1/HADHA/CRYL1/GRHPR/HADH/HSD11B1/PTGR1/DHRS11/ZADH2/HADHB/HIBADH/PHGDH/IDH3B/HPGD/HSD11B2/AKR7A3/GPD1/IDH1/IDH2/IDH3A/IDH3G/LDHB/LDHD/MDH1/MDH2/ME3/SORD,47,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0016829,lyase activity,59/1589,194/18337,2.5338440388839582e-18,1.4965516354658374e-16,1.183571886583954e-16,HACL1/ILVBL/GGACT/DDC/ACO2/ALAD/GOT1/HOGA1/DGLUCY/FAHD1/NPL/PTGES2/CA4/CA8/NAXD/KYAT3/HCCS/FAHD2A/CLYBL/CYP17A1/SHMT1/TKFC/HSD17B4/ECI1/FAHD2B/EHHADH/RNASE2/ECHDC2/ECHDC3/ENOSF1/HADHA/GLDC/MGST3/HMGCL/CA12/SRR/ACO1/MLYCD/MOCS1/BCKDHA/HADHB/PCK2/PCK1/PISD/PTS/RNASE1/ECHS1/SDSL/ECHDC1/ACMSD/ALDOB/AUH/CTH/ENO3/FECH/FH/FTCD/HTD2/ME3,59,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",30/1589,59/18337,5.1746353671126266e-17,2.876488483483196e-15,2.274917096377688e-15,ACADM/IVD/ACADS/ACADL/GCDH/ACADVL/ACADSB/ACOX2/SDHAF4/CRAT/MECR/SDHC/DECR1/BDH2/RETSAT/SDHA/PECR/PTGR1/ACAD9/ZADH2/ACAD10/ACOX1/DECR2/SDHD/PPOX/SDHB/ACAA1/ACAD8/ACOX3/DHODH,30,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0019842,vitamin binding,47/1589,145/18337,4.503906777422882e-16,2.3645510581470124e-14,1.8700431648948803e-14,HACL1/ILVBL/DDC/AGXT/AGXT2/GPT/GPT2/GOT1/CALB1/KYAT3/MMAB/DHTKD1/CRABP1/RBP1/CRABP2/RBP2/RBP5/SHMT1/OGDH/OGDHL/STRA6/FOLR1/ABAT/GLDC/OAT/MTHFS/CUBN/SRR/NFS1/AADAT/GOT2/GCAT/MCCC1/PHYH/PC/PNPO/PSAT1/ALDH1A2/SDSL/CTH/FTCD/KL/KYNU/MTARC2/MMUT/PCCA/RBP4,47,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0046943,carboxylic acid transmembrane transporter activity,49/1589,157/18337,5.965671634810586e-16,2.9671366815242126e-14,2.3466076790667683e-14,SLC3A2/ABCB11/ABCB1/SLC27A2/SLC16A2/SLC5A8/SLC25A13/SLC3A1/SFXN5/MPC2/MPC1/SLC16A9/SLC25A29/ABCC2/SLC7A9/SLC25A1/SLC25A15/SLC22A4/SLC25A10/SLC26A6/SLC1A1/SLC9A3R1/SLC26A1/SLC25A22/SLC47A1/SFXN1/SLC25A44/SLC6A13/SLC7A8/SLC7A7/SLC16A10/SLC16A7/SLC16A4/SLC43A2/SLC5A12/SLC13A3/SLC13A2/SLC22A13/SLC22A2/SLC25A21/SLC25A11/SLC51A/SLC51B/SLC36A2/SLC23A1/SFXN2/SLC6A6/SLC25A30/SLC6A19,49,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0005342,organic acid transmembrane transporter activity,49/1589,158/18337,7.933157358527622e-16,3.748416851904301e-14,2.964495644502427e-14,SLC3A2/ABCB11/ABCB1/SLC27A2/SLC16A2/SLC5A8/SLC25A13/SLC3A1/SFXN5/MPC2/MPC1/SLC16A9/SLC25A29/ABCC2/SLC7A9/SLC25A1/SLC25A15/SLC22A4/SLC25A10/SLC26A6/SLC1A1/SLC9A3R1/SLC26A1/SLC25A22/SLC47A1/SFXN1/SLC25A44/SLC6A13/SLC7A8/SLC7A7/SLC16A10/SLC16A7/SLC16A4/SLC43A2/SLC5A12/SLC13A3/SLC13A2/SLC22A13/SLC22A2/SLC25A21/SLC25A11/SLC51A/SLC51B/SLC36A2/SLC23A1/SFXN2/SLC6A6/SLC25A30/SLC6A19,49,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0008514,organic anion transmembrane transporter activity,52/1589,177/18337,1.3058031143599325e-15,5.876114014619697e-14,4.647219103737104e-14,SLC25A5/SLC3A2/SLC5A8/SLC25A4/SLC25A6/SLC25A13/SLC3A1/SFXN5/MPC2/MPC1/SLC25A29/SLC44A4/ABCC2/SLC6A8/SLC7A9/SLC25A1/SLC25A15/SLC52A2/SLC25A10/SLC26A6/SLC1A1/SLC9A3R1/SLC26A1/SLC25A22/SLC47A1/SFXN1/SLC6A13/SLC2A2/SLC2A8/SLC2A9/SLC4A4/SLC7A8/SLC16A7/SLC25A42/SLC5A12/SLC13A3/SLC22A7/SLC17A3/SLC13A2/SLC22A6/SLC22A13/SLC22A11/SLC22A12/SLCO4C1/SLC22A2/SLC25A21/SLC25A11/SLC36A2/SLC23A1/SFXN2/SLC6A6/SLC25A30,52,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0022804,active transmembrane transporter activity,71/1589,301/18337,3.3394872787598218e-15,1.4344615811036508e-13,1.1344669702963988e-13,SLC25A5/SLC3A2/ABCB11/ABCB1/ABCB5/SLC12A6/SLC16A2/SLC5A8/SLC25A4/SLC25A6/ABCC6/SLC17A5/ATP6V1G2/SLC16A9/SLC22A5/CLCN5/ABCC2/COX3/SLC6A8/SLC25A1/SLC5A1/SLC22A4/SLC25A10/SLC26A6/SLC1A1/SLC26A1/SLC25A22/ABCB8/ABCD4/SLC47A1/SLC47A2/SLC34A3/SLC6A13/SLC2A9/SLC4A4/ABCA8/SLC5A11/SLC7A8/SLC16A10/SLC16A7/SLC16A4/SLC5A12/SLC13A3/SLC34A1/SLC13A1/SLC12A3/SLC8A1/SLC9A3/SLC12A1/SLC22A7/SLC17A3/SLC13A2/SLC22A6/SLC22A8/SLC22A11/SLCO4C1/SLC22A2/SLC25A11/SLC36A2/SLC15A2/SLC25A3/ABCD3/SLC5A2/SLC5A9/SLC5A10/SLC23A1/LETM1/SLC6A6/ATP1A1/SLC25A30/SLC6A19,71,Protein_Negative_LogFC-0.5_pvalue0.05.csv
MF,GO:0051536,iron-sulfur cluster binding,30/1589,67/18337,4.398389621982187e-15,1.731865913655486e-13,1.3696739612312948e-13,ACO2/FDX1/AOX1/CISD1/NUBPL/GLRX5/CDK5RAP1/NFU1/NDUFS7/NDUFS8/NDUFV2/NDUFS2/NDUFV1/NDUFS1/FXN/ETFDH/FDX2/ABAT/GLRX2/ISCA2/ISCA1/ACO1/ISCU/NFS1/LIAS/MOCS1/CISD3/UQCRFS1/SDHB/FECH,30,Protein_Negative_LogFC-0.5_pvalue0.05.csv
