id,external_gene_name,Regulation_Grouping_2,Integrated padj (Stage IV-Stage I),Integrated pval (Stage IV-Stage I),Integrated diff (Stage IV-Stage I),mannwhitneyu stat (Stage IV-Stage I),Integrated mean (Stage I),Integrated mean (Stage IV),Protein-LogFC mean (Stage IV-Stage I),RNA-LogFC mean (Stage IV-Stage I),CpG-LogFC mean (Stage IV-Stage I),hgnc_symbol,entrezgene_id,Locus,logFC_rna,padj_rna,CpG_Beta_diff,padj_meth,logFC_protein,padj_protein
ENSG00000181908,LINC02724,TPDE_TMDS,0.18583515856236973,0.08292176860079548,-0.2208950519561768,161.0,-0.51761454,-0.7385096,0.0,-0.051780798311834235,0.0028041010870773872,LINC02724,100996455.0,cg12992240,1.60785006237763,1.84329291501758e-30,-0.0287639794984272,7.56798776552277e-29,0.0,1.0
ENSG00000182162,P2RY8,TPDE_TMDS,0.32554955385667417,0.2192663038136627,-0.00447237491607666,189.0,0.83880216,0.8343298000000001,-0.09985484087791746,-1.1931878286886994,0.0,P2RY8,286530.0,0,1.86449215556245,4.68016674582632e-83,0.0,1.0,0.18685259858564102,0.0003177527818537
ENSG00000182177,ASB18,TPDE_TMDS,0.40403803729589577,0.3273123856859175,0.11057496070861816,204.0,-1.0415586,-0.93098366,0.0,0.1397586827728115,0.13537018686956365,ASB18,401036.0,cg05685483,1.4787929395493102,4.6723335853475894e-07,0.1582274486643619,7.866251211103439e-22,0.0,1.0
ENSG00000182487,NCF1B,TPDE_TMDS,0.4109606742580914,0.3352270420515021,0.0030601918697357178,205.0,-0.43459448,-0.4315343,0.0,0.0520660703395206,0.0210037251659572,NCF1B,654816.0,cg17458486,1.83122475686966,1.9347602995018298e-52,-0.07141449169025099,1.3739587427881301e-43,0.0,1.0
ENSG00000182511,FES,TPDE_TMDS,0.04939597993903508,0.00794771613612164,0.16254043579101562,114.0,0.8906200000000001,1.0531603999999999,-0.11103959878663623,-0.10772086589290253,-0.014568292692472687,FES,2242.0,cg07718650,1.1143827306666498,4.7785543659381495e-51,-0.0948037994560079,5.61931418273435e-17,0.340954501196172,2.11138217938414e-28
ENSG00000182575,NXPH3,TPDE_TMDS,0.19918192713932198,0.09707556972833188,-0.17049145698547366,165.0,-0.6040701,-0.7745616,0.0,-0.17708666115398353,0.1457542958131504,NXPH3,11248.0,cg15167646,1.23401442550844,3.94251764950298e-17,0.13518932019917,7.431421445934699e-48,0.0,1.0
ENSG00000182771,GRID1,TPDE_TMDS,0.3649868274310507,0.2669969121151372,-0.030926167964935306,196.0,-0.6821911,-0.71311724,0.0,0.05016930807764164,0.14151565368134594,GRID1,2894.0,cg09168604,1.26670060907772,4.21829378685998e-17,0.0917439892472978,5.17569596008029e-11,0.0,1.0
ENSG00000182853,VMO1,TPDE_TMDS,0.026154644399550658,0.002055182534670024,0.4164620041847229,93.0,-0.67729175,-0.26082975,0.0,0.509447431227677,-0.0004222767958671214,VMO1,284013.0,cg26605335,1.1774627932183899,4.24039072008102e-26,0.1303728371577564,1.03771723413164e-22,0.0,1.0
ENSG00000182986,ZNF320,TPDE_TMDS,0.369195526258746,0.27422006347001343,0.062437936663627625,197.0,-0.18812084,-0.1256829,0.0,0.13994818670469367,0.05611083586914619,ZNF320,162967.0,cg16204618,1.5973674190654998,6.50064194900052e-48,0.060558248456711,2.0931963581481497e-08,0.0,1.0
ENSG00000183255,PTTG1IP,TPDE_TMDS,0.4956472692261204,0.4956472692261204,0.0103834867477417,224.0,0.9590199,0.9694033999999999,0.07831595884773396,0.06620459543306279,0.000970303314108842,PTTG1IP,754.0,cg12121965,1.0587772555123,2.4465819096517094e-52,-0.0773861609084785,1.73757023380112e-104,0.0131716145271471,0.801720501720953
ENSG00000183258,DDX41,TPDE_TMDS,0.016340450721721578,0.0007490010153080983,0.1652248501777649,79.0,0.97074467,1.1359695,0.03755874480419175,0.2747182818699546,0.0,DDX41,51428.0,0,1.0282221632325201,9.841727777495198e-56,0.0,1.0,0.19877013827303197,6.73522650813825e-33
ENSG00000183307,TMEM121B,TPDE_TMDS,0.18583515856236973,0.08292176860079548,0.20890945196151733,161.0,-0.7405298,-0.5316203,0.0,0.09502008281391168,-0.015282321082337643,TMEM121B,27439.0,cg12373771,1.41845406293251,9.786525350825767e-22,-0.0466194419412439,2.1341974653370605e-09,0.0,1.0
ENSG00000183317,EPHA10,TPDE_TMDS,0.014829931791596768,0.0005965267231418719,0.6051074862480164,76.0,-1.1740631000000001,-0.5689556,0.0,1.0223798336624708,0.3171950307051566,EPHA10,284656.0,cg24375409,2.1468748203605,4.0878037947931705e-11,0.2441726189471326,4.5661585220613e-49,0.0,1.0
ENSG00000183598,H3C13,TPDE_TMDS,0.04939597993903508,0.00794771613612164,0.3013521730899811,114.0,-0.592829,-0.29147682,0.0,0.6644538578111674,-0.0039304045567527535,H3C13,653604.0,cg00428476,1.60238002281118,8.78110317753437e-43,0.0721773303275182,6.0866310108915685e-28,0.0,1.0
ENSG00000183691,NOG,TPDE_TMDS,0.4609176074637781,0.42642424114282185,0.04951375722885132,216.0,-0.86468005,-0.8151663,0.0,0.21480040638259773,0.003270102076823721,NOG,9241.0,cg17596554,1.7717410038834798,2.7352306106814893e-11,0.0260406087477686,3.27471271238948e-39,0.0,1.0
ENSG00000183778,B3GALT5,TPDE_TMDS,0.26215253804566785,0.1603814404881822,0.09520411491394044,179.0,1.0213764,1.1165805,0.03941461667367408,0.3423563491947871,0.05758385373107434,B3GALT5,10317.0,cg03701992,1.8018324707207798,2.62875595088902e-10,0.0460872543359325,1.02237716917153e-18,0.24990244739601103,2.751020087178e-08
ENSG00000183856,IQGAP3,TPDE_TMDS,0.26215253804566785,0.1603814404881822,0.13063734769821167,179.0,-0.3026636,-0.17202625,0.0,0.4267228071682692,-0.07334480441729442,IQGAP3,128239.0,cg12689752,2.48024093036688,7.664893594680059e-83,0.0584431886900529,5.45807173061445e-12,0.0,1.0
ENSG00000184106,TREML3P,TPDE_TMDS,0.09691634663152143,0.02810483391559556,0.3139781355857849,137.0,-1.2437446,-0.9297665,0.0,0.32765815999937525,-0.03142714727490584,TREML3P,,cg05143424,3.03589123631517,1.0148496346941e-14,-0.0709346612170992,2.7587252694173303e-33,0.0,1.0
ENSG00000184162,NR2C2AP,TPDE_TMDS,0.3790027518470819,0.2889497125868772,-0.016442537307739258,199.0,0.99476457,0.9783219999999999,-0.04724220850480265,0.17713884367288255,-0.007426885151718841,NR2C2AP,126382.0,cg21645826,1.0985377429162602,9.584402148776539e-119,-0.0893750026629603,9.696564956158328e-60,0.460581824283833,1.9386667887110102e-61
ENSG00000184445,KNTC1,TPDE_TMDS,0.25488820441205906,0.1499763148505006,0.03405022621154785,177.0,0.9268976000000001,0.9609478000000001,-0.06429939253704675,0.6095338029200918,0.0012092967910483851,KNTC1,9735.0,cg03249783,1.39862981102761,9.522583488359039e-149,-0.0334535400195792,2.61325764378345e-15,0.186243381659628,2.52316414428301e-16
ENSG00000184588,PDE4B,TPDE_TMDS,0.08524120467444682,0.02176880156793637,0.09203720092773438,132.0,1.5609341,1.6529713,0.007221411522632892,0.15022231042487855,0.0,PDE4B,5142.0,0,1.15155277574257,1.54982682412487e-29,0.0,1.0,0.190883757641137,0.0010127359222406
ENSG00000184661,CDCA2,TPDE_TMDS,0.4753567770908311,0.4522337159039993,-0.016255080699920654,219.0,0.78912693,0.77287185,-0.24176312529614746,-0.8247129361399264,0.02609493221069895,CDCA2,157313.0,cg05005217,6.08260284896616,0.0,-0.0480212307305011,0.0003876440564484,0.328081424985055,6.7986393334757415e-09
ENSG00000185028,LRRC14B,TPDE_TMDS,0.25789214774229485,0.1551212825054215,0.061121344566345215,178.0,1.0970010000000001,1.1581223,0.12622477376605112,0.007487539911479406,0.023498177752149976,LRRC14B,389257.0,cg18443893,1.4335376591805402,1.0106208119203601e-12,0.1328177645683754,2.7822176527368495e-30,0.12171955806953698,0.0003846384845298
ENSG00000185215,TNFAIP2,TPDE_TMDS,0.037770199365721145,0.0042752049796559955,0.16111046075820926,104.0,0.9753731,1.1364836,-0.3326229218106974,-0.6439768111441773,0.0,TNFAIP2,7127.0,0,1.20327752776282,3.179496233259349e-61,0.0,1.0,0.45032045667026094,3.82076203934721e-32
ENSG00000185291,IL3RA,TPDE_TMDS,0.32836409180688064,0.22576951120491795,-0.02791553735733032,190.0,0.7944039,0.7664884,-0.04200367573180186,-0.4759307329942856,0.0,IL3RA,3563.0,0,1.0031133146811,7.5218129027893e-46,0.0,1.0,0.17706190797492002,5.0075170421057106e-05
ENSG00000185433,LINC00158,TPDE_TMDS,0.12154078631588128,0.041385263067334685,0.2681795954704285,145.0,-0.86865956,-0.60047996,0.0,0.4027597176197755,-0.02522440247650377,LINC00158,54072.0,cg25864727,1.9398973513884499,4.2485253434789403e-32,-0.081687104095662,4.019124579014559e-58,0.0,1.0
ENSG00000185480,PARPBP,TPDE_TMDS,0.00817119732226003,9.936909746434086e-05,0.4075116217136383,54.0,-0.74602807,-0.33851644,0.0,0.7708203030176753,-0.0043280556699894146,PARPBP,55010.0,cg08502080,1.02990399398764,3.5718914203642195e-34,-0.0180539963869423,7.1575454608508e-32,0.0,1.0
ENSG00000185668,POU3F1,TPDE_TMDS,0.2093726284438282,0.10478424342137332,-0.16407513618469238,167.0,-0.9657836,-1.1298587,0.0,-0.11507693179864338,0.18696492782400292,POU3F1,5453.0,cg18451114,1.30075758076558,9.65272313266081e-10,0.1351427741191012,1.63143507468636e-20,0.0,1.0
ENSG00000185972,CCIN,TPDE_TMDS,0.13863481771324365,0.05200426744902779,0.3234021067619324,150.0,-0.99948657,-0.67608446,0.0,0.10505142765242087,-0.06933706511531351,CCIN,881.0,cg15248035,1.3977999392900402,1.10242911029145e-10,-0.0593391492097679,7.455840969865129e-29,0.0,1.0
ENSG00000186047,DLEU7,TPDE_TMDS,0.09023460069030848,0.024141343122009568,0.24738916754722595,134.0,-0.5141859000000001,-0.26679674,0.0,0.2306707304629557,0.2103317208813985,DLEU7,220107.0,cg08274637,1.8419538372153499,1.8495716204349302e-49,0.2753304460036254,1.6540752734863897e-53,0.0,1.0
ENSG00000186051,TAL2,TPDE_TMDS,0.06920946447196234,0.014955459581873994,-0.4851134717464447,125.0,-0.37616679999999997,-0.86128026,0.0,-0.5485268321417129,-0.011903538977489636,TAL2,6887.0,cg14797990,1.34132991116836,4.2887026875249095e-18,0.1315791633614302,2.63693677217231e-17,0.0,1.0
ENSG00000186088,GSAP,TPDE_TMDS,0.10591176623610757,0.03259585696134648,-0.15126115083694458,140.0,1.071304,0.9200427999999999,-0.02199177588282758,-0.4838745320098495,0.0,GSAP,54103.0,0,1.0137584394410601,1.1751503118222098e-62,0.0,1.0,0.20725797517336397,2.0133953544654106e-15
ENSG00000186185,KIF18B,TPDE_TMDS,0.2317784412242927,0.12597125757840416,0.025081038475036618,172.0,1.5820026000000003,1.6070837,-0.07999750977748601,0.7085615756365585,0.08226559967440039,KIF18B,146909.0,cg17704343,3.36810994373388,5.388381074378428e-100,0.0835943307039496,1.36979765263077e-11,0.18472574989382104,0.0065093829956768
ENSG00000186352,ANKRD37,TPDE_TMDS,0.4285233066639037,0.367592022648082,-0.05255475640296936,209.0,-0.42995334,-0.4825081,0.0,0.06218621989033767,0.10473213562295304,ANKRD37,353322.0,cg26741686,1.19792825271965,7.95433589844782e-38,0.2122480010649251,9.9900985845408e-33,0.0,1.0
ENSG00000186891,TNFRSF18,TPDE_TMDS,0.4109606742580914,0.3352270420515021,0.060450553894042976,205.0,0.9695524999999999,1.0300030999999998,-0.20483688065843808,0.13754219258986056,0.0,TNFRSF18,8784.0,0,2.51827848304849,2.5526995938383394e-61,0.0,1.0,0.400691366414959,9.96207374500384e-08
ENSG00000187013,LINC02875,TPDE_TMDS,0.022007857405200167,0.0016675738539019774,-0.4342855513095856,90.0,-0.46900216,-0.9032877,0.0,-0.3878253466428889,0.03345784782383024,LINC02875,388407.0,cg12658720,1.05194544625355,3.8782962728324296e-19,0.0657218336476253,0.0002636027614998,0.0,1.0
ENSG00000187037,GPR141,TPDE_TMDS,0.32554955385667417,0.2192663038136627,-0.15032069385051727,189.0,-0.15983029,-0.31015098,0.0,-0.4594711798395412,-0.018067005982993732,GPR141,353345.0,cg24995381,2.43236689490998,2.74051781833831e-112,-0.0278373178621617,6.195051892603729e-13,0.0,1.0
ENSG00000187116,LILRA5,TPDE_TMDS,0.07008169939813556,0.015799522502292492,0.25335973501205444,126.0,-0.5349784000000001,-0.28161865,0.0,0.05838897080389983,-0.04274241244109006,LILRA5,353514.0,cg05340438,1.7312722739772999,9.69412324761974e-33,-0.0610150097714439,1.1534998202496999e-36,0.0,1.0
ENSG00000187475,H1-6,TPDE_TMDS,0.3060627359928705,0.2004152621094568,0.11833226680755615,186.0,-1.1268753,-1.008543,0.0,0.06145110801174322,0.0017587839393034752,H1-6,3010.0,cg07370845,1.48074560577984,5.08255476549768e-11,-0.0641653704511594,3.0030262887509497e-35,0.0,1.0
ENSG00000187553,CYP26C1,TPDE_TMDS,0.3985045049952797,0.3194746125172635,0.2926062345504761,203.0,-1.0112457000000001,-0.7186395000000001,0.0,0.5393656837386398,0.0703455746473706,CYP26C1,340665.0,cg09440270,1.1089104667158798,2.27815252220177e-09,0.0997089278087367,2.82710639751347e-27,0.0,1.0
ENSG00000187678,SPRY4,TPDE_TMDS,0.16983215132914678,0.07037946027952481,0.029960334300994877,157.0,0.7571933000000001,0.78715366,-0.0010238353909443887,-0.8554660476772548,0.0,SPRY4,81848.0,0,1.02750895729985,7.573978986538661e-32,0.0,1.0,0.19298664868752102,2.38019842762041e-05
ENSG00000187714,SLC18A3,TPDE_TMDS,0.016340450721721578,0.0006945844202486032,0.3100016117095947,78.0,-1.2058982,-0.89589655,0.0,0.37526558150703626,0.02557773486189852,SLC18A3,6572.0,cg01295399,4.50549118357067,8.908659089284279e-20,0.2937060671120842,7.437233629456678e-75,0.0,1.0
ENSG00000187726,DNAJB13,TPDE_TMDS,0.1912094089726296,0.0897915091714313,-0.008094310760498047,163.0,1.6745231,1.6664288,-0.0257975560425327,0.9574390001360292,0.0,DNAJB13,374407.0,0,3.42840986503701,1.2055145130189198e-59,0.0,1.0,0.155523913104901,0.0095852461749398
ENSG00000187730,GABRD,TPDE_TMDS,0.0796518703131217,0.01959629737357437,-0.3564731478691101,130.0,-0.09700858,-0.45348173,0.0,-0.8518584246172427,0.10341405004821302,GABRD,2563.0,cg22817993,5.360081347964849,1.1817876515371994e-250,0.0563736843212045,3.7171918473554895e-12,0.0,1.0
ENSG00000187801,ZFP69B,TPDE_TMDS,0.2692918348079719,0.16575680758058514,0.10920920968055724,180.0,-0.42655894,-0.31734973,0.0,0.07727344150061932,0.008598700196595036,ZFP69B,65243.0,cg26898064,1.0827240280877701,1.1113769004743999e-38,-0.0273546983049348,2.5876096656044197e-37,0.0,1.0
ENSG00000187808,SOWAHD,TPDE_TMDS,0.4956472692261204,0.4956472692261204,-0.10140970349311827,224.0,-0.41749390000000003,-0.5189036,0.0,-0.020586752188962217,0.10230575022868213,SOWAHD,347454.0,cg11771863,1.81945204230119,1.15476714284154e-44,0.1197570181765141,1.44514159333326e-11,0.0,1.0
ENSG00000188056,TREML4,TPDE_TMDS,0.09993410995068504,0.029540859442859186,0.3256625533103943,138.0,-0.9867841,-0.66112155,0.0,0.33224397871521505,0.005907382458819825,TREML4,285852.0,cg03849834,2.37227726984736,1.2711433971213099e-18,-0.0565023732857852,9.41475011468247e-13,0.0,1.0
ENSG00000188290,HES4,TPDE_TMDS,0.029953108894618483,0.0028860338785273183,-0.43257197737693787,98.0,-0.31711933,-0.7496913000000001,0.0,-0.9900489172617386,0.0006076426330003103,HES4,57801.0,cg15825501,1.64031988426231,1.29595478403022e-34,-0.0774945930531975,1.6085441339804497e-66,0.0,1.0
ENSG00000188389,PDCD1,TPDE_TMDS,0.4392068991305332,0.3841519650954617,0.02897554636001587,211.0,-0.5892603,-0.56028473,0.0,-0.08059843840322256,0.013154734659788642,PDCD1,5133.0,cg11532131,2.9542238739392594,9.55838167161233e-62,-0.0812425607168769,1.21321840507557e-20,0.0,1.0
ENSG00000188404,SELL,TPDE_TMDS,0.444018598768256,0.3925141027464938,-0.04243755340576172,212.0,0.93786323,0.8954257,0.018160840877915696,-0.3325629730827431,0.0,SELL,6402.0,0,1.3800115402626698,1.1443538081496499e-33,0.0,1.0,0.21511584801630199,0.000144931010948
ENSG00000188582,PAQR9,TPDE_TMDS,0.4956472692261204,0.4956472692261204,0.040046095848083496,225.0,-1.0240271,-0.983981,0.0,0.045793963504014316,-0.0657880782214353,PAQR9,344838.0,cg02862761,4.0481711080974,2.7332791727742497e-31,-0.0445086798168972,2.37567305176006e-31,0.0,1.0
ENSG00000188610,FAM72B,TPDE_TMDS,0.2042361485176012,0.1008762267701529,0.1987048089504242,166.0,-0.49758500000000006,-0.29888020000000004,0.0,0.18052980036599145,0.0001868145370626526,FAM72B,653820.0,cg00183340,1.5027021317410099,1.20094263732201e-34,0.0040981739625824,0.0184838471445027,0.0,1.0
ENSG00000188655,RNASE9,TPDE_TMDS,0.2752832409559605,0.17124729208205214,0.07087016105651855,181.0,-1.1344458999999998,-1.0635757,0.0,0.03856074161967242,-0.019155870890790225,RNASE9,390443.0,cg24162270,4.38052143400693,6.246549258609719e-32,-0.0956701428594754,7.802040218892501e-18,0.0,1.0
ENSG00000188766,SPRED3,TPDE_TMDS,0.12359153597541793,0.04335530962654978,0.30046096444129944,146.0,-0.75386286,-0.4534019,0.0,0.322569013710862,0.007813467797606137,SPRED3,399473.0,cg10626063,1.19714974890687,9.7463044323617e-15,-0.0644461426088908,0.0001158216983752,0.0,1.0
ENSG00000188828,GLRA4,TPDE_TMDS,0.10919256338643887,0.034218436608472416,0.2856220006942749,141.0,-0.92091894,-0.63529694,0.0,0.08729237659022941,0.08458444314989377,GLRA4,,cg19954218,1.2351253495687702,2.21937328221008e-08,0.1056207334392457,1.42923165774649e-18,0.0,1.0
ENSG00000189057,FAM111B,TPDE_TMDS,0.4956472692261204,0.4956472692261204,0.029179086908698082,224.0,-0.058969777,-0.02979069,0.0,0.1529197466623886,0.10044812930764656,FAM111B,374393.0,cg20107987,3.20101561154424,1.5422219580500594e-171,-0.0305201099976628,0.0102382467055633,0.0,1.0
ENSG00000189149,CRYM-AS1,TPDE_TMDS,0.25789214774229485,0.1551212825054215,-0.1142951250076294,178.0,-0.24919729999999998,-0.36349243,0.0,-0.18729390794287104,-0.039381198753502926,CRYM-AS1,,cg08659340,1.74106811347038,4.893223148750039e-74,-0.0438691713145413,8.01927759303915e-41,0.0,1.0
ENSG00000189152,GRAPL,TPDE_TMDS,0.32554955385667417,0.2192663038136627,-0.052690207958221436,189.0,-0.8798121999999999,-0.9325024,0.0,-0.014113467762324444,0.003450903020930884,GRAPL,400581.0,cg03910582,2.08791545807855,4.759474825009879e-21,-0.0248613202697424,6.00252861159761e-10,0.0,1.0
ENSG00000189367,KIAA0408,TPDE_TMDS,0.4938738214456757,0.4869438800783369,-0.014852225780487059,223.0,-0.3789942,-0.39384642,0.0,0.02392112105135824,0.01011552955404954,KIAA0408,9729.0,cg11613741,1.8210666191954898,8.420936359593557e-40,0.1658494516560177,1.36809348627638e-39,0.0,1.0
ENSG00000189410,SH2D5,TPDE_TMDS,0.4878298929653032,0.4782467051708492,-0.01821386814117432,222.0,-0.51348186,-0.5316957,0.0,-0.2678543949230056,-0.04198117386594612,SH2D5,400745.0,cg24673385,2.46451511627405,3.983573213515789e-57,-0.093539350534716,2.27866192471196e-39,0.0,1.0
ENSG00000196081,ZNF724,TPDE_TMDS,0.09993410995068504,0.029540859442859186,0.22285562753677368,138.0,-0.51664644,-0.29379082,0.0,0.46119985306194394,0.03252455020579334,ZNF724,440519.0,cg01338347,1.0104457351494398,1.5874172577487397e-40,0.0814411515626705,5.290299658344969e-37,0.0,1.0
ENSG00000196126,HLA-DRB1,TPDE_TMDS,0.24093613857907786,0.13523076066178366,-0.16773337125778198,174.0,-0.06166614,-0.22939952,0.0,-0.9458971148839356,0.024528704926876144,HLA-DRB1,3123.0,cg08845336,2.0164130924217902,1.1480500177569897e-103,0.1649256896388116,5.22173134931125e-09,0.0,1.0
ENSG00000196358,NTNG2,TPDE_TMDS,0.12359153597541793,0.04335530962654978,0.239048033952713,146.0,-0.5294164000000001,-0.29036835,0.0,0.2589769344985253,-0.0014440199452072089,NTNG2,84628.0,cg08302365,2.21705410980472,4.0048234372476e-57,0.1937410182711993,1.08028387693987e-113,0.0,1.0
ENSG00000196376,SLC35F1,TPDE_TMDS,0.013333799728810729,0.00047318868708101213,-0.5219366550445557,73.0,-0.15823247,-0.6801691,0.0,-0.7354752864875892,0.06116535757444656,SLC35F1,222553.0,cg18313899,1.1361302101599198,4.42215472132132e-20,0.1228091594144434,1.3823931503203995e-54,0.0,1.0
ENSG00000196550,FAM72A,TPDE_TMDS,0.4753567770908311,0.4522337159039993,0.03236250579357147,219.0,-0.16525322,-0.13289072,0.0,0.02398999589250628,0.0034235256873381345,FAM72A,729533.0,cg20259129,1.77804898399325,2.16946511263179e-78,-0.0264985848972803,2.20005690524148e-42,0.0,1.0
ENSG00000196584,XRCC2,TPDE_TMDS,0.448315969261724,0.4009261614725988,0.04889500141143799,213.0,-0.30574414,-0.25684914,0.0,0.5205676379813977,-0.013170676334773146,XRCC2,7516.0,cg05898482,1.88803135193126,1.1495518352145597e-88,0.0933898170572808,1.77054981651797e-32,0.0,1.0
ENSG00000196628,TCF4,TPDE_TMDS,0.3579925653514751,0.2598711232111737,0.05117875337600708,195.0,0.9001191999999999,0.95129794,-0.17001854869684518,-0.9599635023263496,0.0,TCF4,6925.0,0,1.70383475588089,3.0437796001019293e-84,0.0,1.0,0.42926838787007204,7.531972192753459e-25
ENSG00000196668,LINC00173,TPDE_TMDS,0.11503316914264902,0.03766287109441268,-0.41965699195861816,143.0,-0.24399652,-0.6636535,0.0,-0.8126733795828462,0.03906104277177986,LINC00173,100287569.0,cg00297584,1.7825730417494698,7.26709309713987e-46,-0.0516341127889337,8.135352710550548e-38,0.0,1.0
ENSG00000196743,GM2A,TPDE_TMDS,0.4849850328673446,0.469559877472125,0.007855832576751709,221.0,0.8457431000000001,0.85359895,0.6757879377973581,0.2770957329237909,-0.04545004922396911,GM2A,2760.0,cg18701481,1.83726102960369,4.732496100699279e-144,0.3404691024529474,1.5043066976830594e-194,-1.67828526046947,1.07619107898757e-66
ENSG00000196787,H2AC11,TPDE_TMDS,0.2441982054704268,0.14003133765516526,0.10333715379238127,175.0,-0.13902959,-0.035692442000000005,0.0,0.06278219727770472,0.14175970644144498,H2AC11,8969.0,cg01244650,2.44632605259735,2.2784172488284795e-86,0.1284655409175999,6.79618308982136e-26,0.0,1.0
ENSG00000196912,ANKRD36B,TPDE_TMDS,0.2487122199294244,0.14494641067916875,0.04163522645831108,176.0,0.010698746,0.052333973,0.0,0.04914160228288367,0.005488573623362438,ANKRD36B,57730.0,cg00071045,1.1477678277044299,1.3432160113179396e-81,-0.0331981815845011,1.0033241675278599e-13,0.0,1.0
